TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DistanceFromDataCenter,DataCenterCpuCost,DataCenterRamCost,DataCenterStorageCost,DataCenterBwCost,DataCenterTotalLoad,NetworkDelay,CET,ObjectiveFunction,DataCenterID
14,1.7029437229437232,21,16,38,65.52036402366858,149.77515601136582,3078.0,40.0,5.0,7.0,10.0,0.0,0.95,4.27,5.07,3
15,1.353073593073593,75,18,30,51.44053645487742,104.89111801508488,2338.0,40.0,5.0,7.0,10.0,0.0,0.75,12.51,7.57,3
16,1.8674458874458877,61,20,98,77.90636151801942,77.38488918827784,1187.0,40.0,5.0,7.0,10.0,0.0,2.45,10.55,6.14,3
17,1.482943722943723,12,18,12,-56.31575717385374,-15.599495673590923,15660.0,40.0,5.0,7.0,10.0,0.0,0.3,3.06,16.97,3
18,2.290909090909091,35,10,50,-18.569967160094293,14.260196819861818,10793.0,40.0,5.0,7.0,10.0,0.0,1.25,5.95,13.55,3
19,1.592943722943723,30,13,71,30.12254350018995,40.34852799966333,4767.0,40.0,5.0,7.0,10.0,0.0,1.78,5.41,7.47,3
20,2.5109090909090908,65,18,64,-0.681397418847439,-93.21243946050333,12572.0,40.0,5.0,7.0,10.0,0.0,1.6,11.01,17.46,3
21,1.9774458874458878,79,10,18,-52.51429177958981,-89.3110838642029,18209.0,40.0,5.0,7.0,10.0,0.0,0.45,12.55,23.36,3
22,2.863333333333333,40,17,59,-74.7310895475277,-14.092490899199646,17008.0,40.0,5.0,7.0,10.0,0.0,1.48,7.19,20.33,3
23,2.0874458874458877,59,15,53,-63.2525491485538,29.322484484708212,14993.0,40.0,5.0,7.0,10.0,0.0,1.33,9.9,19.35,3
24,3.1984415584415578,43,14,60,51.03641252017704,153.94329971359804,4407.0,40.0,5.0,7.0,10.0,0.0,1.5,7.43,7.83,3
25,2.400909090909091,57,11,82,-9.944378347873155,53.65401288576831,8776.0,40.0,5.0,7.0,10.0,0.0,2.05,9.32,13.12,3
26,3.4581818181818176,86,12,56,16.34618685122655,-154.36105219413383,9845.0,40.0,5.0,7.0,10.0,0.0,1.4,13.74,15.76,3
27,2.753333333333333,98,11,78,-36.11429958691018,169.81415008928423,13803.0,40.0,5.0,7.0,10.0,0.0,1.95,15.47,20.58,3
28,3.698051948051947,73,10,92,17.541921798709495,-173.85484297070695,9021.0,40.0,5.0,7.0,10.0,0.0,2.3,11.65,14.37,3
29,3.088441558441558,56,17,53,-21.40289746878655,53.27763774997641,10042.0,40.0,5.0,7.0,10.0,0.0,1.33,9.59,14.28,3
30,4.093766233766233,82,18,69,83.11366129304437,-126.46307761359242,3250.0,40.0,5.0,7.0,10.0,0.0,1.73,13.56,9.19,3
31,3.315324675324675,15,17,48,4.765565506725608,164.79169847349738,9442.0,40.0,5.0,7.0,10.0,0.0,1.2,3.44,11.18,3
32,4.4721645021645005,54,16,75,-64.4534968182017,-144.1472087955454,18171.0,40.0,5.0,7.0,10.0,0.0,1.88,9.22,22.42,3
33,3.5681818181818175,51,18,53,-57.144857651529215,-58.71509680736612,17511.0,40.0,5.0,7.0,10.0,0.0,1.33,8.91,21.47,3
34,4.7968398268398245,29,11,31,21.454241461213883,-18.255725494669377,8019.0,40.0,5.0,7.0,10.0,0.0,0.78,5.12,10.3,3
35,3.808051948051947,29,16,39,-23.820333611175442,170.21051272443862,12594.0,40.0,5.0,7.0,10.0,0.0,0.98,5.47,15.08,3
36,4.931038961038959,94,11,66,-21.034078837857706,102.41773331370723,10044.0,40.0,5.0,7.0,10.0,0.0,1.65,14.87,16.49,3
37,3.976883116883116,13,18,89,-44.57016436297693,161.56782082230797,14293.0,40.0,5.0,7.0,10.0,0.0,2.23,3.21,16.25,3
38,5.214199134199132,74,19,16,-35.67108109179086,63.01143401772697,11499.0,40.0,5.0,7.0,10.0,0.0,0.4,12.43,16.59,3
39,4.362164502164501,74,16,69,59.69198265767872,10.582001463445295,3212.0,40.0,5.0,7.0,10.0,0.0,1.73,12.22,8.62,3
40,5.324199134199131,31,14,20,35.74986182135255,71.20888459246274,3516.0,40.0,5.0,7.0,10.0,0.0,0.5,5.63,5.92,3
41,4.658311688311686,26,12,68,49.999778774912926,104.35495354925007,2458.0,40.0,5.0,7.0,10.0,0.0,1.7,4.74,4.86,3
42,5.4341991341991305,37,20,88,-78.6764626746202,51.66531883827349,16304.0,40.0,5.0,7.0,10.0,0.0,2.2,6.95,19.74,3
43,5.041038961038958,84,18,88,11.427533365793352,111.94172655351906,6730.0,40.0,5.0,7.0,10.0,0.0,2.2,13.86,12.93,3
44,5.874199134199128,39,20,82,-12.041745205861204,-77.7329740144511,13592.0,40.0,5.0,7.0,10.0,0.0,2.05,7.25,17.11,3
45,5.4341991341991305,38,18,20,13.939900619421195,-65.98510600618985,10492.0,40.0,5.0,7.0,10.0,0.0,0.5,6.96,13.43,3
46,6.22662337662337,85,10,53,10.973951810573524,-79.75233599793329,11111.0,40.0,5.0,7.0,10.0,0.0,1.33,13.45,16.89,3
47,5.54419913419913,21,18,23,12.49157675156215,-161.5204916446607,10009.0,40.0,5.0,7.0,10.0,0.0,0.58,4.41,11.95,3
48,6.453506493506486,25,15,79,54.67768114926247,-160.51250621692566,5659.0,40.0,5.0,7.0,10.0,0.0,1.98,4.8,8.17,3
49,5.654199134199129,90,18,22,-68.31844319247948,164.39584930787862,16497.0,40.0,5.0,7.0,10.0,0.0,0.55,14.76,22.57,3
50,6.894285714285706,53,20,46,31.617526001038456,-167.26244921109634,7811.0,40.0,5.0,7.0,10.0,0.0,1.15,9.35,11.9,3
51,5.764199134199129,99,12,46,70.50976544547373,99.1781963768023,970.0,40.0,5.0,7.0,10.0,0.0,1.15,15.69,7.59,3
52,7.114285714285705,10,13,15,-15.168709960578198,86.29487521608564,9196.0,40.0,5.0,7.0,10.0,0.0,0.38,2.41,10.27,3
53,5.984199134199128,68,13,61,-9.107012098405704,106.96163754085285,8830.0,40.0,5.0,7.0,10.0,0.0,1.53,11.11,13.73,3
54,7.224285714285704,90,14,17,-45.04437593552056,70.96179776658408,12492.0,40.0,5.0,7.0,10.0,0.0,0.43,14.48,18.41,3
55,6.336623376623369,58,14,78,-35.55580568365223,75.9560193253889,11429.0,40.0,5.0,7.0,10.0,0.0,1.95,9.68,15.89,3
56,7.334285714285704,53,16,47,0.11964722373836878,152.20861671485994,9382.0,40.0,5.0,7.0,10.0,0.0,1.18,9.07,13.36,3
57,6.674285714285707,59,17,15,-30.550344633118222,-1.285744707202781,12618.0,40.0,5.0,7.0,10.0,0.0,0.38,10.04,16.75,3
58,7.608787878787868,43,13,91,6.032665407439282,-83.89751205537345,11722.0,40.0,5.0,7.0,10.0,0.0,2.28,7.36,15.35,3
59,6.784285714285707,97,11,44,85.82635027868437,142.93314258664657,2382.0,40.0,5.0,7.0,10.0,0.0,1.1,15.32,8.84,3
60,8.008831168831158,28,15,32,-36.51161812555323,-52.08814171999765,15342.0,40.0,5.0,7.0,10.0,0.0,0.8,5.25,17.68,3
61,7.004285714285706,21,15,33,50.774521671038485,-100.40527445843396,6891.0,40.0,5.0,7.0,10.0,0.0,0.83,4.2,8.82,3
62,8.147359307359297,52,17,16,-11.641436583390629,144.46223454849405,10284.0,40.0,5.0,7.0,10.0,0.0,0.4,8.99,14.0,3
63,7.224285714285704,32,17,64,-77.42901749415864,148.6359496869664,16782.0,40.0,5.0,7.0,10.0,0.0,1.6,5.99,19.66,3
64,8.257359307359296,52,11,81,-17.981656549055614,31.7571190046678,10156.0,40.0,5.0,7.0,10.0,0.0,2.03,8.57,14.19,3
65,7.498787878787868,14,19,93,-88.48024130780794,-50.61623251537233,17581.0,40.0,5.0,7.0,10.0,0.0,2.33,3.43,19.65,3
66,8.605454545454533,55,13,92,33.08732268762573,169.71230104745268,6777.0,40.0,5.0,7.0,10.0,0.0,2.3,9.16,11.13,3
67,7.898831168831157,16,16,96,-77.88630975691406,-168.62725813138525,17716.0,40.0,5.0,7.0,10.0,0.0,2.4,3.52,19.84,3
68,9.109393939393925,96,10,57,62.37456873908124,139.01094215249992,2874.0,40.0,5.0,7.0,10.0,0.0,1.42,15.1,9.34,3
69,8.367359307359296,44,17,96,72.91597757952033,-154.39057377987893,3995.0,40.0,5.0,7.0,10.0,0.0,2.4,7.79,7.83,3
70,9.353593073593059,78,15,11,3.248924467639,84.58771723582947,7140.0,40.0,5.0,7.0,10.0,0.0,0.27,12.75,12.32,3
71,8.78294372294371,31,20,50,-78.37504453824468,-51.59532505126026,18019.0,40.0,5.0,7.0,10.0,0.0,1.25,6.05,20.81,3
72,9.463593073593058,80,10,95,-63.28391145578022,-121.46129569166084,19073.0,40.0,5.0,7.0,10.0,0.0,2.38,12.7,24.87,3
73,8.999393939393926,71,20,44,18.22524752861696,115.79873785319222,6119.0,40.0,5.0,7.0,10.0,0.0,1.1,12.05,11.27,3
74,9.872294372294355,75,17,66,-11.784736015719474,145.84290969380544,10353.0,40.0,5.0,7.0,10.0,0.0,1.65,12.44,15.82,3
75,9.219393939393925,72,13,33,62.94608668396006,151.7521707943227,3334.0,40.0,5.0,7.0,10.0,0.0,0.83,11.71,8.27,3
76,10.202294372294354,86,19,98,-27.967979687632003,42.583403381349626,10959.0,40.0,5.0,7.0,10.0,0.0,2.45,14.23,17.39,3
77,9.463593073593058,47,14,14,58.82363372598212,119.62823928297695,2304.0,40.0,5.0,7.0,10.0,0.0,0.35,8.03,5.62,3
78,10.62653679653678,71,20,11,7.6662868111996545,-93.35035225595524,11648.0,40.0,5.0,7.0,10.0,0.0,0.27,12.05,16.55,3
79,9.573593073593058,24,12,27,-9.173702646318418,158.67406666073572,10610.0,40.0,5.0,7.0,10.0,0.0,0.68,4.44,12.59,3
80,10.736536796536779,21,18,59,-73.77393567209819,-159.4639177901056,17907.0,40.0,5.0,7.0,10.0,0.0,1.48,4.41,20.12,3
81,9.690476190476174,90,14,65,89.2896658712811,129.67147282849834,2485.0,40.0,5.0,7.0,10.0,0.0,1.63,14.48,8.77,3
82,10.98939393939392,13,20,34,-56.04266283348995,122.24998266462495,14217.0,40.0,5.0,7.0,10.0,0.0,0.85,3.35,15.81,3
83,9.982294372294355,93,17,15,49.708840387769044,34.88027195511836,3012.0,40.0,5.0,7.0,10.0,0.0,0.38,15.14,9.18,3
84,11.20939393939392,27,10,72,64.98912866235338,27.52347587863099,2164.0,40.0,5.0,7.0,10.0,0.0,1.8,4.75,4.6,3
85,10.092294372294354,25,16,72,-74.78385904146155,169.87644841389238,17077.0,40.0,5.0,7.0,10.0,0.0,1.8,4.87,19.57,3
86,11.554935064935044,44,16,55,-52.55999305387843,-41.10634156968541,16377.0,40.0,5.0,7.0,10.0,0.0,1.38,7.72,19.88,3
87,10.401428571428553,45,10,100,22.76843583652365,44.76031400407314,5413.0,40.0,5.0,7.0,10.0,0.0,2.5,7.45,9.14,3
88,11.89004329004327,37,13,16,-73.54506221194234,44.511937600600646,15824.0,40.0,5.0,7.0,10.0,0.0,0.4,6.46,18.53,3
89,10.846536796536778,53,13,52,-54.018417384655265,-140.10216313480817,17592.0,40.0,5.0,7.0,10.0,0.0,1.3,8.86,21.53,3
90,12.00004329004327,46,12,24,3.3300224749900025,-154.4666628449649,11222.0,40.0,5.0,7.0,10.0,0.0,0.6,7.74,14.5,3
91,11.09939393939392,81,19,47,18.735234113628565,-129.055260327116,10226.0,40.0,5.0,7.0,10.0,0.0,1.18,13.48,15.97,3
92,12.110043290043269,98,20,66,49.915200350809386,-100.45339531724255,6987.0,40.0,5.0,7.0,10.0,0.0,1.65,16.1,13.92,3
93,11.319393939393919,92,16,29,-38.36118500819667,161.81852640552222,13695.0,40.0,5.0,7.0,10.0,0.0,0.73,14.92,19.88,3
94,12.449480519480497,21,14,68,48.70207067451258,-171.76906690313888,5920.0,40.0,5.0,7.0,10.0,0.0,1.7,4.13,8.08,3
95,11.444935064935045,47,19,78,-1.8703927414552197,89.01741456248567,7745.0,40.0,5.0,7.0,10.0,0.0,1.95,8.38,11.68,3
96,12.79324675324673,13,17,71,20.384842160279206,115.39842019149029,5877.0,40.0,5.0,7.0,10.0,0.0,1.78,3.14,7.67,3
97,11.78004329004327,49,18,53,-13.839391672475031,-110.34260753875007,14057.0,40.0,5.0,7.0,10.0,0.0,1.33,8.61,17.9,3
98,13.100606060606038,28,10,54,33.84316469823018,-161.22115670946968,7783.0,40.0,5.0,7.0,10.0,0.0,1.35,4.9,10.15,3
99,12.110043290043269,88,13,53,1.7323785792621749,45.56065223770685,7664.0,40.0,5.0,7.0,10.0,0.0,1.33,14.11,13.71,3
100,13.334372294372272,46,15,59,-42.91400957763441,-148.45683962543225,16225.0,40.0,5.0,7.0,10.0,0.0,1.48,7.95,19.85,3
101,12.339480519480498,20,10,80,-29.574302036310584,26.20580593720831,11553.0,40.0,5.0,7.0,10.0,0.0,2.0,3.7,13.63,3
102,13.587229437229414,79,12,80,-58.36512758802287,-40.26844903310311,16817.0,40.0,5.0,7.0,10.0,0.0,2.0,12.69,22.49,3
103,12.683246753246731,75,15,65,-86.94002977267492,-113.5790233993389,17817.0,40.0,5.0,7.0,10.0,0.0,1.63,12.3,23.23,3
104,13.930995670995648,92,12,68,-50.895714269692306,-28.94993875700621,15715.0,40.0,5.0,7.0,10.0,0.0,1.7,14.64,22.08,3
105,12.9620779220779,46,15,97,34.74044636614559,72.55943700551686,3621.0,40.0,5.0,7.0,10.0,0.0,2.42,7.95,7.53,3
106,14.274761904761881,62,17,21,-72.53285035719719,132.18751061210855,16065.0,40.0,5.0,7.0,10.0,0.0,0.52,10.49,20.42,3
107,13.444372294372272,30,11,87,3.481516989393498,-118.70449887963113,12060.0,40.0,5.0,7.0,10.0,0.0,2.17,5.27,14.82,3
108,14.38476190476188,12,16,24,40.63282159130324,-143.97749933424632,7543.0,40.0,5.0,7.0,10.0,0.0,0.6,2.92,8.89,3
109,13.820995670995648,19,19,15,37.13914241669879,-21.753506520653616,6582.0,40.0,5.0,7.0,10.0,0.0,0.38,4.18,8.37,3
110,14.49476190476188,100,15,90,59.669619367437036,-0.7679355072506837,3668.0,40.0,5.0,7.0,10.0,0.0,2.25,16.05,10.76,3
111,13.930995670995648,80,16,54,-68.96652569873073,37.20841626517827,15441.0,40.0,5.0,7.0,10.0,0.0,1.35,13.12,21.09,3
112,14.881818181818158,87,10,96,-60.598479234003705,-9.688210309575908,15819.0,40.0,5.0,7.0,10.0,0.0,2.4,13.75,22.04,3
113,14.164761904761882,77,10,48,18.74849752535232,40.96129376569925,5952.0,40.0,5.0,7.0,10.0,0.0,1.2,12.25,11.21,3
114,15.297402597402574,67,14,97,-33.32447268578716,-116.5822842841027,16149.0,40.0,5.0,7.0,10.0,0.0,2.42,11.03,21.29,3
115,14.38476190476188,98,12,46,-57.44091083239775,-86.58787027076872,18631.0,40.0,5.0,7.0,10.0,0.0,1.15,15.54,25.19,3
116,15.742510822510798,45,13,55,65.13982344935022,-98.21928071514758,5290.0,40.0,5.0,7.0,10.0,0.0,1.38,7.66,8.77,3
117,14.60476190476188,46,10,38,46.23307259301737,87.17731027777563,2414.0,40.0,5.0,7.0,10.0,0.0,0.95,7.6,5.74,3
118,15.980606060606037,28,17,80,75.13936670872718,-129.96795295466774,4074.0,40.0,5.0,7.0,10.0,0.0,2.0,5.39,6.83,3
119,14.769264069264045,26,18,70,-10.719609835739192,168.73636748781985,11199.0,40.0,5.0,7.0,10.0,0.0,1.75,5.16,13.79,3
120,16.326926406926386,70,17,25,60.81248856114797,21.481261237077007,2676.0,40.0,5.0,7.0,10.0,0.0,0.63,11.69,7.54,3
121,15.072294372294348,14,10,57,-2.7589957583580684,88.03966936287605,7834.0,40.0,5.0,7.0,10.0,0.0,1.42,2.8,9.38,3
122,16.43692640692639,52,12,84,-57.223249600203765,-111.92798986374142,18821.0,40.0,5.0,7.0,10.0,0.0,2.1,8.64,22.91,3
123,15.407402597402573,87,20,52,-29.55121626114434,55.98555769476363,10899.0,40.0,5.0,7.0,10.0,0.0,1.3,14.45,17.07,3
124,16.862943722943708,98,19,43,-25.74502975856852,6.081543697769888,11842.0,40.0,5.0,7.0,10.0,0.0,1.08,16.03,18.58,3
125,15.632510822510799,65,18,55,57.805617576529386,-26.336835282208597,4754.0,40.0,5.0,7.0,10.0,0.0,1.38,11.01,9.57,3
126,17.146103896103885,62,20,84,-2.5985304465634442,49.973630320419915,8039.0,40.0,5.0,7.0,10.0,0.0,2.1,10.7,12.95,3
127,15.868051948051924,80,13,70,10.745226689896569,-62.061185715732776,10731.0,40.0,5.0,7.0,10.0,0.0,1.75,12.91,16.42,3
128,17.509740259740248,52,12,53,35.166497271301196,-114.09335580263208,8593.0,40.0,5.0,7.0,10.0,0.0,1.33,8.64,12.45,3
129,16.17108225108223,46,20,43,72.18568420013844,154.35794511939304,2831.0,40.0,5.0,7.0,10.0,0.0,1.08,8.3,6.48,3
130,17.753939393939387,36,19,40,-59.215406952870126,48.75518578531049,14242.0,40.0,5.0,7.0,10.0,0.0,1.0,6.73,17.23,3
131,16.43692640692639,90,15,73,6.405607618935278,-123.02971834645436,11680.0,40.0,5.0,7.0,10.0,0.0,1.82,14.55,18.05,3
132,17.92709956709956,12,13,12,-3.282750367019318,-27.08598947916485,10928.0,40.0,5.0,7.0,10.0,0.0,0.3,2.71,12.1,3
133,16.752943722943705,26,11,25,-54.534949706819276,138.46465052178945,14475.0,40.0,5.0,7.0,10.0,0.0,0.63,4.67,16.53,3
134,18.037099567099563,96,16,79,79.84072042034717,177.438635486483,2949.0,40.0,5.0,7.0,10.0,0.0,1.98,15.52,9.75,3
135,16.862943722943708,50,14,40,-26.503662803763277,100.66367624237904,10615.0,40.0,5.0,7.0,10.0,0.0,1.0,8.48,14.31,3
136,18.47787878787879,84,11,100,-22.791185635524613,-4.05756723242115,11942.0,40.0,5.0,7.0,10.0,0.0,2.5,13.37,18.04,3
137,17.03610389610388,72,14,21,-21.219665077225415,-27.08550411653033,12761.0,40.0,5.0,7.0,10.0,0.0,0.52,11.78,17.63,3
138,18.910779220779226,44,14,69,-21.685543535842214,145.52411991049104,11365.0,40.0,5.0,7.0,10.0,0.0,1.73,7.58,14.92,3
139,17.146103896103885,67,10,47,23.568731950112863,11.499398626149969,6536.0,40.0,5.0,7.0,10.0,0.0,1.18,10.75,11.19,3
140,19.276190476190486,86,14,62,79.12955502026279,-12.379788761931053,2771.0,40.0,5.0,7.0,10.0,0.0,1.55,13.88,8.79,3
141,17.34956709956709,29,16,68,61.51400707730906,101.61586918601262,1349.0,40.0,5.0,7.0,10.0,0.0,1.7,5.47,4.05,3
142,19.542034632034646,95,15,36,-29.77948673810772,165.52572032833376,12994.0,40.0,5.0,7.0,10.0,0.0,0.9,15.3,19.38,3
143,17.643939393939384,12,19,13,80.1357884662118,147.33007154879465,2393.0,40.0,5.0,7.0,10.0,0.0,0.33,3.13,3.74,3
144,19.8035497835498,81,17,55,-51.16897591158155,121.77318817841257,13697.0,40.0,5.0,7.0,10.0,0.0,1.38,13.34,19.45,3
145,17.753939393939387,83,16,79,-65.00572976536624,-0.8539464167979247,15916.0,40.0,5.0,7.0,10.0,0.0,1.98,13.57,21.94,3
146,20.147316017316037,56,20,86,-18.01279463810124,-56.77606710223277,13624.0,40.0,5.0,7.0,10.0,0.0,2.15,9.8,18.19,3
147,18.147099567099566,95,17,51,25.440854804276455,-128.30800478415333,9503.0,40.0,5.0,7.0,10.0,0.0,1.27,15.44,16.06,3
148,20.525714285714308,76,16,88,-59.31074064835008,113.27242289345935,14386.0,40.0,5.0,7.0,10.0,0.0,2.2,12.52,20.05,3
149,18.367878787878787,39,15,90,-0.8566053644177032,138.0574889671728,8913.0,40.0,5.0,7.0,10.0,0.0,2.25,6.9,12.35,3
150,20.906666666666688,49,14,96,71.17088466125193,-69.9349757596848,4423.0,40.0,5.0,7.0,10.0,0.0,2.4,8.33,8.48,3
151,18.75493506493507,54,12,95,-29.106609866322394,119.15066450003559,11287.0,40.0,5.0,7.0,10.0,0.0,2.38,8.94,15.58,3
152,21.3301298701299,53,12,95,-82.991100449553,31.26380230022184,16887.0,40.0,5.0,7.0,10.0,0.0,2.38,8.79,21.12,3
153,19.166190476190483,94,17,26,-62.857445500826,57.60052838994201,14544.0,40.0,5.0,7.0,10.0,0.0,0.65,15.29,20.86,3
154,21.738831168831197,84,19,37,68.33389480557523,28.695208100396286,1965.0,40.0,5.0,7.0,10.0,0.0,0.93,13.93,7.82,3
155,19.276190476190486,80,18,11,57.94609412701254,-85.90562385704438,6021.0,40.0,5.0,7.0,10.0,0.0,0.27,13.26,11.41,3
156,21.958831168831203,14,12,12,32.83631659911589,138.93108424839062,5492.0,40.0,5.0,7.0,10.0,0.0,0.3,2.94,6.76,3
157,19.38619047619049,56,17,71,-6.186755184070236,92.16530640691946,8257.0,40.0,5.0,7.0,10.0,0.0,1.78,9.59,12.63,3
158,22.068831168831206,49,11,86,-73.07290887203656,149.7128947703194,16473.0,40.0,5.0,7.0,10.0,0.0,2.15,8.12,20.37,3
159,19.6935497835498,72,13,17,-19.64495148939828,95.5637134500563,9786.0,40.0,5.0,7.0,10.0,0.0,0.43,11.71,14.6,3
160,22.44467532467537,82,12,40,14.710181957801026,53.73984538048998,6071.0,40.0,5.0,7.0,10.0,0.0,1.0,13.14,11.63,3
161,19.8035497835498,87,20,54,-13.863935478576039,-29.491069040985366,12115.0,40.0,5.0,7.0,10.0,0.0,1.35,14.45,18.3,3
162,22.617835497835543,96,16,24,-81.48965781552279,-121.46970151584625,18357.0,40.0,5.0,7.0,10.0,0.0,0.6,15.52,24.75,3
163,20.037316017316034,38,11,12,68.55607153435838,-138.16838350538632,4681.0,40.0,5.0,7.0,10.0,0.0,0.3,6.47,7.36,3
164,22.727835497835546,23,20,89,9.476088246985341,20.75124536233176,7617.0,40.0,5.0,7.0,10.0,0.0,2.23,4.85,10.23,3
165,20.147316017316037,15,20,62,68.68346687153971,76.28668350505518,162.0,40.0,5.0,7.0,10.0,0.0,1.55,3.65,2.09,3
166,23.20757575757581,67,19,20,-69.18120850162461,117.05503263019261,15480.0,40.0,5.0,7.0,10.0,0.0,0.5,11.38,20.18,3
167,20.415714285714305,90,15,52,88.86820133367411,-14.24850160733655,2537.0,40.0,5.0,7.0,10.0,0.0,1.3,14.55,8.75,3
168,23.317575757575813,52,15,84,-49.33285043678843,-31.901205128437596,15700.0,40.0,5.0,7.0,10.0,0.0,2.1,8.85,19.87,3
169,20.63826839826842,51,11,34,65.43120261405022,169.48934981429625,3765.0,40.0,5.0,7.0,10.0,0.0,0.85,8.42,7.39,3
170,23.681212121212177,96,18,72,37.1245833217217,88.75245653920359,3434.0,40.0,5.0,7.0,10.0,0.0,1.8,15.66,10.24,3
171,20.785454545454566,49,17,45,-19.057863993857808,49.460303913226056,9850.0,40.0,5.0,7.0,10.0,0.0,1.13,8.54,13.61,3
172,23.992900432900488,44,19,88,43.273521646624545,108.38986660929368,3265.0,40.0,5.0,7.0,10.0,0.0,2.2,7.93,7.1,3
173,21.01666666666669,96,14,47,84.96810763233691,47.021677104955984,2063.0,40.0,5.0,7.0,10.0,0.0,1.18,15.38,8.57,3
174,24.403376623376683,59,19,20,52.55783708705843,-54.18153472896286,6077.0,40.0,5.0,7.0,10.0,0.0,0.5,10.18,10.3,3
175,21.220129870129895,80,12,38,-17.070089640334714,17.09528869558983,10534.0,40.0,5.0,7.0,10.0,0.0,0.95,12.84,15.96,3
176,24.513376623376686,26,19,69,0.9483090834869472,47.84016217287666,7697.0,40.0,5.0,7.0,10.0,0.0,1.73,5.23,10.31,3
177,21.4401298701299,64,18,26,45.090992108208866,-38.267048289565594,6386.0,40.0,5.0,7.0,10.0,0.0,0.65,10.86,10.93,3
178,24.85891774891782,68,19,77,-79.62469871740551,-110.4063614405008,18621.0,40.0,5.0,7.0,10.0,0.0,1.93,11.53,23.81,3
179,21.552683982684012,51,17,48,79.11839626477808,113.50236391596138,1717.0,40.0,5.0,7.0,10.0,0.0,1.2,8.84,5.61,3
180,25.19225108225115,44,18,63,14.220227869397661,-42.41149025020965,9722.0,40.0,5.0,7.0,10.0,0.0,1.58,7.86,13.34,3
181,21.8488311688312,53,16,87,-36.0950142452945,60.09738466354369,11572.0,40.0,5.0,7.0,10.0,0.0,2.17,9.07,15.85,3
182,25.546450216450292,43,11,53,56.23668597213174,32.390960800415485,2552.0,40.0,5.0,7.0,10.0,0.0,1.33,7.22,5.84,3
183,22.224675324675363,42,12,17,75.4293960779948,133.1678545833247,2103.0,40.0,5.0,7.0,10.0,0.0,0.43,7.14,5.09,3
184,25.8764502164503,89,20,75,-12.084441751710344,-114.5364884508392,13828.0,40.0,5.0,7.0,10.0,0.0,1.88,14.75,20.29,3
185,22.334675324675366,83,10,90,-29.06148831172841,144.87525916997674,12101.0,40.0,5.0,7.0,10.0,0.0,2.25,13.15,18.04,3
186,26.198571428571515,20,20,45,61.90728842437994,-115.91090848560118,5620.0,40.0,5.0,7.0,10.0,0.0,1.13,4.4,7.72,3
187,22.727835497835546,65,16,18,-85.64610919816609,6.641524594665555,17280.0,40.0,5.0,7.0,10.0,0.0,0.45,10.87,21.76,3
188,26.41857142857152,38,12,85,-34.81056030036965,-136.02259663277562,15853.0,40.0,5.0,7.0,10.0,0.0,2.13,6.54,19.11,3
189,22.83783549783555,55,20,60,88.13944193953375,-85.52147531750978,2729.0,40.0,5.0,7.0,10.0,0.0,1.5,9.65,7.04,3
190,26.78653679653689,44,14,14,65.53371316660701,52.34252671646669,1088.0,40.0,5.0,7.0,10.0,0.0,0.35,7.58,4.23,3
