TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DistanceFromDataCenter,DataCenterCpuCost,DataCenterRamCost,DataCenterStorageCost,DataCenterBwCost,DataCenterTotalLoad,NetworkDelay,CET,ObjectiveFunction,DataCenterID
448,6.039677419354827,40,12,11,37.48510213679042,-122.9241871178223,7059.0,37.0,4.0,9.0,6.0,921.0,0.37,5.08,653.9,4
449,5.48999999999999,54,15,19,-52.346679580931834,143.51917399992539,4381.0,48.0,5.0,7.0,9.0,915.0,0.86,8.61,648.58,3
450,9.119999999999973,59,16,20,6.467901320412224,109.96716024352025,9451.0,40.0,4.0,4.0,7.0,919.0,0.75,7.13,655.83,5
451,5.159999999999992,32,11,12,-14.878403897242734,44.54604217989228,5405.0,40.0,4.0,4.0,7.0,919.0,0.26,3.96,650.37,5
452,8.569677419354814,61,17,20,44.27452822703165,-129.57903318441498,7497.0,37.0,4.0,9.0,6.0,921.0,0.6,7.63,655.43,4
453,6.149677419354826,62,15,16,86.53906540812113,-159.01854543461872,11875.0,37.0,4.0,9.0,6.0,921.0,0.53,7.55,659.75,4
454,7.57999999999998,93,20,13,32.944947816361775,25.37544923036819,10863.0,40.0,4.0,4.0,7.0,919.0,0.48,11.03,658.72,5
455,5.379999999999991,23,17,23,24.956817069607553,-157.35511511063604,11714.0,48.0,5.0,7.0,9.0,915.0,0.7,4.41,654.19,3
456,5.269999999999992,10,13,16,-55.806290862062944,63.47485472952539,1334.0,40.0,4.0,4.0,7.0,919.0,0.35,1.62,645.39,5
457,12.089999999999957,51,18,21,12.261663785820133,103.97814743050355,12179.0,48.0,5.0,7.0,9.0,915.0,2.86,8.4,656.9,3
458,5.59999999999999,56,10,19,-55.992708315900664,-143.66796674102676,2625.0,48.0,5.0,7.0,9.0,915.0,0.86,8.54,646.8,3
459,8.019677419354817,54,15,23,1.5175894425629224,-162.73493124392957,2734.0,37.0,4.0,9.0,6.0,921.0,0.91,6.75,650.41,4
460,6.2596774193548255,43,16,15,-28.943157486756697,-154.96980692635046,1047.0,37.0,4.0,9.0,6.0,921.0,0.5,5.74,648.19,4
461,5.709999999999989,83,16,25,-81.4448770127611,-58.88110421424025,1219.0,48.0,5.0,7.0,9.0,915.0,1.14,12.74,647.16,3
462,8.789677419354813,46,15,22,48.91299488902041,-80.35934861815609,10367.0,37.0,4.0,9.0,6.0,921.0,0.66,5.95,657.65,4
463,9.339999999999971,39,20,14,-35.99884886052763,32.71582515022675,3169.0,40.0,4.0,4.0,7.0,919.0,0.52,5.09,648.66,5
464,6.369677419354825,35,17,17,61.59548963380425,-147.3897451812654,9104.0,37.0,4.0,9.0,6.0,921.0,0.57,5.03,655.99,4
465,5.48999999999999,28,16,20,34.07264712751713,-119.19541530772847,12549.0,48.0,5.0,7.0,9.0,915.0,0.61,5.04,655.25,3
466,7.689999999999979,43,20,25,26.034332997178524,1.842955946740915,10647.0,40.0,4.0,4.0,7.0,919.0,0.91,5.53,656.43,5
467,5.379999999999991,91,12,20,31.657886393203796,37.767313889502645,10599.0,40.0,4.0,4.0,7.0,919.0,0.44,10.49,658.23,5
468,9.44999999999997,53,17,13,15.040393463979967,-14.134777126364725,10079.0,40.0,4.0,4.0,7.0,919.0,0.49,6.51,656.13,5
469,8.239677419354816,83,12,17,-10.113513045798527,170.50062798623082,4267.0,37.0,4.0,9.0,6.0,921.0,0.67,9.38,652.92,4
470,12.309999999999956,62,19,11,-20.439855767204392,137.495341234534,7948.0,48.0,5.0,7.0,9.0,915.0,1.5,10.01,652.9,3
471,6.479677419354824,97,20,24,-1.212322052405554,-150.15034948243908,2116.0,37.0,4.0,9.0,6.0,921.0,0.8,11.5,651.66,4
472,8.349677419354816,71,11,22,41.82655283088829,-108.63561178772898,8160.0,37.0,4.0,9.0,6.0,921.0,0.87,8.09,656.36,4
473,12.419999999999956,56,16,18,-10.752313688001209,-79.22158248268617,7948.0,48.0,5.0,7.0,9.0,915.0,2.45,8.96,652.77,3
474,9.55999999999997,100,12,17,13.079862150472863,127.34570229915334,10930.0,40.0,4.0,4.0,7.0,919.0,0.64,11.48,659.01,5
475,5.819999999999989,31,15,24,-49.56346469177495,-82.78382666941984,3645.0,48.0,5.0,7.0,9.0,915.0,1.09,5.39,646.63,3
476,7.909999999999978,12,15,13,-8.299398000245688,4.755653165284286,6918.0,40.0,4.0,4.0,7.0,919.0,0.48,1.92,651.13,5
477,5.48999999999999,56,10,18,-61.09449968341728,99.77407298486571,2755.0,40.0,4.0,4.0,7.0,919.0,0.4,6.56,648.8,5
478,5.59999999999999,97,13,17,6.0832098285230956,-75.81469722207127,9855.0,48.0,5.0,7.0,9.0,915.0,0.52,14.49,656.31,3
479,12.639999999999954,90,13,14,-59.03302847803176,-72.39710321198143,2837.0,48.0,5.0,7.0,9.0,915.0,1.91,13.51,649.31,3
480,9.77999999999997,60,17,24,-31.01710822065516,1.1316384974727782,4730.0,40.0,4.0,4.0,7.0,919.0,0.9,7.28,651.21,5
481,9.009677419354812,59,17,16,55.10989540427303,126.49186788138343,11377.0,37.0,4.0,9.0,6.0,921.0,0.48,7.43,659.19,4
482,9.119677419354812,52,20,20,-22.47441067365297,-142.41526089602348,925.0,37.0,4.0,9.0,6.0,921.0,0.6,7.0,648.61,4
483,6.589677419354824,46,13,14,14.679625359902147,-134.66759292621578,4273.0,37.0,4.0,9.0,6.0,921.0,0.47,5.77,651.42,4
484,8.569677419354814,38,16,15,54.34141760044534,-164.61274004464713,8392.0,37.0,4.0,9.0,6.0,921.0,0.59,5.24,655.37,4
485,5.709999999999989,57,18,12,4.577694767782518,-65.8730650154661,9864.0,48.0,5.0,7.0,9.0,915.0,0.37,9.24,654.17,3
486,8.019999999999978,59,16,11,-49.315027851502194,53.575654229943325,1657.0,40.0,4.0,4.0,7.0,919.0,0.4,7.13,647.93,5
487,12.859999999999953,31,19,20,24.071776736847227,129.65271016240956,12968.0,48.0,5.0,7.0,9.0,915.0,2.73,5.67,656.56,3
488,5.59999999999999,69,19,13,-39.87106337490767,44.76597844035311,2626.0,40.0,4.0,4.0,7.0,919.0,0.29,8.35,649.35,5
489,8.129999999999978,73,20,22,-28.91267559562732,45.93851997652172,3845.0,40.0,4.0,4.0,7.0,919.0,0.8,8.83,650.92,5
490,5.929999999999988,81,14,13,53.05634828947959,-64.80192828898798,15174.0,48.0,5.0,7.0,9.0,915.0,0.59,12.32,660.78,3
491,5.709999999999989,81,12,12,-53.87399599278378,63.49714332518468,1499.0,40.0,4.0,4.0,7.0,919.0,0.26,9.39,648.63,5
492,5.819999999999989,37,10,15,-23.69979929126923,123.13043994167509,7887.0,48.0,5.0,7.0,9.0,915.0,0.46,5.88,650.88,3
493,6.039999999999988,78,17,15,-36.921026384578134,-30.416885795819837,6084.0,48.0,5.0,7.0,9.0,915.0,0.68,12.11,651.63,3
494,9.999999999999968,40,17,20,-63.06936788218796,49.27728343322053,216.0,40.0,4.0,4.0,7.0,919.0,0.75,5.08,645.77,5
495,5.819999999999989,47,15,11,-27.68508144128441,47.03706957648876,3983.0,40.0,4.0,4.0,7.0,919.0,0.24,5.77,649.66,5
496,5.929999999999988,44,20,25,-85.94469284382838,120.10349854275103,1500.0,48.0,5.0,7.0,9.0,915.0,0.77,7.56,645.26,3
497,8.349999999999977,76,11,23,2.407636539540192,24.09463095990185,7531.0,40.0,4.0,4.0,7.0,919.0,0.84,8.8,654.6,5
498,6.699677419354823,63,14,16,63.536780018894405,-64.59378872020532,11838.0,37.0,4.0,9.0,6.0,921.0,0.53,7.56,659.72,4
499,8.679677419354814,12,10,24,85.48298002953376,-54.22742523249171,12309.0,37.0,4.0,9.0,6.0,921.0,0.95,2.1,658.13,4
500,9.33967741935481,30,18,19,11.931921193248101,149.336189300763,7437.0,37.0,4.0,9.0,6.0,921.0,0.57,4.62,654.16,4
501,6.809677419354823,32,11,22,57.74089438943099,142.26872535331336,10609.0,37.0,4.0,9.0,6.0,921.0,0.73,4.19,657.2,4
502,13.079999999999952,49,12,22,-84.8324951385928,-46.20858862782356,1267.0,48.0,5.0,7.0,9.0,915.0,3.0,7.7,645.75,3
503,6.149999999999987,76,10,18,-61.90105412800477,170.50790054713895,2809.0,48.0,5.0,7.0,9.0,915.0,0.82,11.34,648.09,3
504,6.2599999999999865,83,15,14,21.430458581343984,-40.228317209198934,12223.0,48.0,5.0,7.0,9.0,915.0,0.64,12.67,657.98,3
505,5.929999999999988,56,18,14,-63.29488085486949,75.97732807671466,1526.0,40.0,4.0,4.0,7.0,919.0,0.31,6.88,647.67,5
506,9.55967741935481,23,13,13,84.03391038540042,-86.83646976011366,11958.0,37.0,4.0,9.0,6.0,921.0,0.39,3.47,658.16,4
507,8.899677419354813,75,15,19,-20.009510243602193,-146.0474785188265,520.0,37.0,4.0,9.0,6.0,921.0,0.75,8.85,648.99,4
508,9.669677419354809,65,11,24,51.658977627937986,-86.08200147220484,10164.0,37.0,4.0,9.0,6.0,921.0,0.72,7.49,658.08,4
509,6.039999999999988,15,16,10,71.63248025217857,-78.03897714615636,16978.0,48.0,5.0,7.0,9.0,915.0,0.31,3.22,658.86,3
510,6.919677419354822,76,16,24,46.24946874860089,161.21745771032568,8812.0,37.0,4.0,9.0,6.0,921.0,0.8,9.04,657.37,4
511,13.299999999999951,53,17,18,-54.18378119153135,-113.94548544262321,2760.0,48.0,5.0,7.0,9.0,915.0,2.45,8.61,647.44,3
512,6.369999999999986,11,18,25,37.314571458063696,176.40028784200445,13449.0,48.0,5.0,7.0,9.0,915.0,1.14,2.8,655.41,3
513,10.219999999999967,63,12,16,-37.61085264518954,136.96673716742777,6416.0,40.0,4.0,4.0,7.0,919.0,0.6,7.41,652.86,5
514,9.119677419354812,18,16,12,-18.019467561307593,-170.1430119937315,2022.0,37.0,4.0,9.0,6.0,921.0,0.47,3.24,648.16,4
515,6.039999999999988,85,10,11,45.26271435516912,118.87259208742779,13703.0,40.0,4.0,4.0,7.0,919.0,0.24,9.75,660.98,5
516,6.149999999999987,77,10,23,-65.42094237942675,-85.44967175402005,1922.0,48.0,5.0,7.0,9.0,915.0,0.7,11.48,647.22,3
517,9.229677419354811,38,12,22,75.7336751268569,137.30763532080158,11699.0,37.0,4.0,9.0,6.0,921.0,0.87,4.88,658.61,4
518,10.439999999999966,57,14,11,80.72276621183045,89.4489507380074,16265.0,40.0,4.0,4.0,7.0,919.0,0.41,6.83,662.42,5
519,8.569999999999975,43,20,13,46.96411527720463,108.71623200125958,13483.0,40.0,4.0,4.0,7.0,919.0,0.48,5.53,659.14,5
520,9.889677419354808,69,13,17,-3.285978520842008,-122.51824059952807,3618.0,37.0,4.0,9.0,6.0,921.0,0.51,8.07,651.7,4
521,7.0296774193548215,62,12,18,34.26829014003174,168.86939674252778,7396.0,37.0,4.0,9.0,6.0,921.0,0.6,7.28,655.19,4
522,13.51999999999995,36,15,16,-49.65364332740064,-140.11011577927604,3293.0,48.0,5.0,7.0,9.0,915.0,2.18,6.09,646.88,3
523,13.739999999999949,88,18,25,-37.158332933302255,-131.72731514395403,4634.0,48.0,5.0,7.0,9.0,915.0,3.41,13.58,651.59,3
524,9.999677419354807,77,19,12,-13.893747812139395,-125.3551064276437,2814.0,37.0,4.0,9.0,6.0,921.0,0.36,9.41,651.39,4
525,6.149999999999987,88,19,24,-88.43147239448301,-64.86161821088326,3011.0,40.0,4.0,4.0,7.0,919.0,0.53,10.44,650.65,5
526,10.549999999999965,52,11,24,44.73820767601424,100.03684546448488,12966.0,40.0,4.0,4.0,7.0,919.0,0.9,6.16,659.0,5
527,8.679999999999975,90,12,14,81.11714866026333,17.47850978532753,16166.0,40.0,4.0,4.0,7.0,919.0,0.51,10.38,663.77,5
528,6.479999999999985,80,20,22,-82.70273562202237,-140.7418460388698,522.0,48.0,5.0,7.0,9.0,915.0,1.0,12.6,646.36,3
529,8.789999999999974,91,11,21,80.02076540520781,84.78023840708607,16152.0,40.0,4.0,4.0,7.0,919.0,0.77,10.45,663.86,5
530,7.139677419354821,33,16,15,87.43315798246311,-128.6503508393146,11992.0,37.0,4.0,9.0,6.0,921.0,0.5,4.74,658.74,4
531,6.2599999999999865,75,11,12,-84.4720033355473,113.77004760316345,1657.0,48.0,5.0,7.0,9.0,915.0,0.37,11.27,646.78,3
532,6.2599999999999865,62,10,13,-14.347157148111052,48.323868650208595,5470.0,40.0,4.0,4.0,7.0,919.0,0.29,7.22,651.75,5
533,6.369999999999986,74,13,11,-25.367827713738066,133.9747313375732,7486.0,48.0,5.0,7.0,9.0,915.0,0.34,11.27,652.6,3
534,14.069999999999947,57,13,25,-84.3732766005156,-97.1934471092824,753.0,48.0,5.0,7.0,9.0,915.0,3.41,8.89,645.83,3
535,10.769999999999964,53,11,22,-68.7767452876525,56.61741631976287,783.0,40.0,4.0,4.0,7.0,919.0,0.83,6.27,646.84,5
536,9.44967741935481,94,15,13,30.915508679442937,-141.32200359792077,5780.0,37.0,4.0,9.0,6.0,921.0,0.51,10.75,654.93,4
537,10.109677419354806,22,13,21,87.7683784815055,-11.70039152372047,12444.0,37.0,4.0,9.0,6.0,921.0,0.63,3.37,658.68,4
538,6.589999999999985,96,15,13,-57.18889849914921,-110.60389577161177,2450.0,48.0,5.0,7.0,9.0,915.0,0.59,14.49,648.92,3
539,7.24967741935482,46,12,25,-22.879017366108656,-150.4125071724857,301.0,37.0,4.0,9.0,6.0,921.0,0.83,5.68,647.52,4
540,6.479999999999985,20,19,13,-49.33791658265393,-134.2912041543721,3292.0,48.0,5.0,7.0,9.0,915.0,0.4,4.13,645.56,3
541,9.55967741935481,17,14,23,60.718253403002876,-121.6216578676723,9380.0,37.0,4.0,9.0,6.0,921.0,0.91,2.96,655.54,4
542,6.699999999999984,50,14,12,-11.279702741518605,-116.17672318703305,7515.0,48.0,5.0,7.0,9.0,915.0,0.55,7.98,651.37,3
543,6.369999999999986,94,20,17,-87.4751887111268,-69.45071129116936,3074.0,40.0,4.0,4.0,7.0,919.0,0.38,11.14,650.94,5
544,9.009999999999973,81,16,17,52.255392703107105,5.899667519683874,13311.0,40.0,4.0,4.0,7.0,919.0,0.62,9.55,660.62,5
545,10.329677419354805,46,14,13,86.66857841969124,-111.37685824142868,11970.0,37.0,4.0,9.0,6.0,921.0,0.39,5.86,659.13,4
546,6.479999999999985,72,16,17,33.74706631902089,56.82744998920825,10862.0,40.0,4.0,4.0,7.0,919.0,0.38,8.56,657.7,5
547,7.469677419354819,57,11,17,26.79376046581322,153.57945738755342,7933.0,37.0,4.0,9.0,6.0,921.0,0.57,6.69,655.48,4
548,10.989999999999963,80,14,16,76.22352618088033,115.84235742379565,16293.0,40.0,4.0,4.0,7.0,919.0,0.6,9.36,663.52,5
549,6.589999999999985,57,15,12,-45.819704071842075,-27.793038377072662,5182.0,48.0,5.0,7.0,9.0,915.0,0.37,9.03,649.41,3
550,14.399999999999945,46,19,24,-51.392483718912594,-65.60743107979889,3780.0,48.0,5.0,7.0,9.0,915.0,3.27,7.77,648.37,3
551,9.779677419354808,15,11,16,54.163072858556745,135.21284639515585,10817.0,37.0,4.0,9.0,6.0,921.0,0.63,2.49,656.7,4
552,9.119999999999973,44,16,17,80.86034625026483,68.4666908611776,16115.0,40.0,4.0,4.0,7.0,919.0,0.62,5.48,661.79,5
553,6.809999999999984,96,15,21,-82.92706637175228,-126.51251537110363,466.0,48.0,5.0,7.0,9.0,915.0,0.95,14.49,647.05,3
554,6.699999999999984,64,17,19,-9.22007558504643,-85.43675202438983,8023.0,48.0,5.0,7.0,9.0,915.0,0.58,10.15,652.76,3
555,10.439677419354805,43,18,20,73.61251152111174,-110.89300470866472,10833.0,37.0,4.0,9.0,6.0,921.0,0.6,5.92,658.08,4
556,6.589999999999985,20,13,17,-83.6152669125955,143.6295826442444,3128.0,40.0,4.0,4.0,7.0,919.0,0.38,2.72,647.63,5
557,7.579677419354819,90,20,10,54.16541778750474,162.8495986223091,9366.0,37.0,4.0,9.0,6.0,921.0,0.33,10.8,658.49,4
558,11.209999999999962,48,20,23,-62.30531571492179,131.63519353013004,4050.0,40.0,4.0,4.0,7.0,919.0,0.86,6.08,650.04,5
559,9.229999999999972,12,19,12,81.2914465651796,17.480125630084103,16184.0,40.0,4.0,4.0,7.0,919.0,0.44,2.08,660.45,5
560,6.699999999999984,19,13,17,72.29481556578105,110.74658004367319,15879.0,40.0,4.0,4.0,7.0,919.0,0.38,2.61,660.34,5
561,9.339999999999971,67,14,15,-31.594870734473048,69.65496383532314,3943.0,40.0,4.0,4.0,7.0,919.0,0.55,7.93,650.58,5
562,6.809999999999984,26,14,22,30.41250354642797,125.67830965360457,13741.0,48.0,5.0,7.0,9.0,915.0,0.67,4.62,656.29,3
563,9.889677419354808,59,13,18,38.07368800161677,-142.43074955583052,6544.0,37.0,4.0,9.0,6.0,921.0,0.71,7.07,654.29,4
564,6.809999999999984,52,13,12,-23.13718244070698,51.76471963634478,4514.0,40.0,4.0,4.0,7.0,919.0,0.26,6.24,650.39,5
565,7.689677419354818,83,10,18,82.85784266614633,-35.60592902100092,12581.0,37.0,4.0,9.0,6.0,921.0,0.6,9.2,661.14,4
566,9.999677419354807,46,10,25,48.1747662907118,-175.56588947442933,7989.0,37.0,4.0,9.0,6.0,921.0,0.99,5.5,655.19,4
567,14.729999999999944,86,11,13,-42.099269745524396,-86.04993962223796,4401.0,48.0,5.0,7.0,9.0,915.0,1.77,12.81,650.56,3
568,11.42999999999996,79,19,13,8.801651352304901,16.381346899387893,8396.0,40.0,4.0,4.0,7.0,919.0,0.49,9.45,655.62,5
569,6.919999999999983,25,13,17,-65.66634018805794,129.33384734218856,3265.0,48.0,5.0,7.0,9.0,915.0,0.77,4.41,645.76,3
570,9.44999999999997,33,20,18,23.17728782158892,37.87217733379876,9657.0,40.0,4.0,4.0,7.0,919.0,0.66,4.43,654.93,5
571,10.659677419354804,55,17,19,52.17149641719368,-161.03521796610102,8109.0,37.0,4.0,9.0,6.0,921.0,0.57,7.03,655.79,4
572,14.949999999999942,18,12,20,44.739909363889836,-91.69562421056428,13902.0,48.0,5.0,7.0,9.0,915.0,2.73,3.36,656.57,3
573,7.7996774193548175,79,13,15,77.50529305816386,-158.82525478293593,10879.0,37.0,4.0,9.0,6.0,921.0,0.5,9.07,659.36,4
574,6.919999999999983,88,17,24,46.141735340134886,69.38149290120273,12377.0,40.0,4.0,4.0,7.0,919.0,0.53,10.36,659.98,5
575,7.0299999999999825,86,18,11,-45.60359261840572,-80.29328937095676,4116.0,48.0,5.0,7.0,9.0,915.0,0.5,13.3,650.09,3
576,10.879677419354802,92,18,14,79.88311246737501,152.3133257243286,11616.0,37.0,4.0,9.0,6.0,921.0,0.42,10.82,660.77,4
577,6.919999999999983,91,14,13,-49.696680966951256,153.12157596844514,4457.0,48.0,5.0,7.0,9.0,915.0,0.4,13.72,650.57,3
578,7.909677419354817,59,14,10,88.88055147610714,46.2400446530593,12375.0,37.0,4.0,9.0,6.0,921.0,0.33,7.16,660.04,4
579,7.139999999999982,75,16,25,-58.783359976393086,139.36280493501926,3789.0,48.0,5.0,7.0,9.0,915.0,1.14,11.62,649.28,3
580,7.0299999999999825,55,19,19,-52.34408230318364,-176.7236727082719,3536.0,48.0,5.0,7.0,9.0,915.0,0.58,9.03,647.82,3
581,11.53999999999996,27,16,17,13.920278500645935,60.81334002764527,8713.0,40.0,4.0,4.0,7.0,919.0,0.64,3.61,653.65,5
582,10.219677419354806,64,16,25,-31.762613269680045,-136.8862068191326,1904.0,37.0,4.0,9.0,6.0,921.0,0.99,7.84,650.04,4
583,10.989677419354802,49,19,23,15.20134113169567,-174.48865584640387,4700.0,37.0,4.0,9.0,6.0,921.0,0.69,6.61,652.25,4
584,8.019677419354817,90,17,25,37.08608865390303,162.5637496060903,8015.0,37.0,4.0,9.0,6.0,921.0,0.83,10.53,657.18,4
585,9.55999999999997,99,19,24,-77.72789320674302,14.373431079540183,1896.0,40.0,4.0,4.0,7.0,919.0,0.88,11.65,650.12,5
586,11.759999999999959,31,17,23,-0.24898345848382064,-47.597314402963576,10113.0,40.0,4.0,4.0,7.0,919.0,0.86,4.09,655.31,5
587,10.439677419354805,95,18,23,58.74348822215444,167.727022221999,9558.0,37.0,4.0,9.0,6.0,921.0,0.91,11.12,658.98,4
588,7.0299999999999825,17,12,12,22.264642514466217,84.00151649514697,10121.0,40.0,4.0,4.0,7.0,919.0,0.26,2.35,654.44,5
589,15.169999999999941,50,12,10,-35.31845454498267,-11.571781690825134,6639.0,48.0,5.0,7.0,9.0,915.0,1.36,7.84,650.68,3
590,7.139999999999982,23,16,21,-11.725148859398644,146.42868148069135,8705.0,48.0,5.0,7.0,9.0,915.0,0.64,4.34,651.13,3
591,11.2096774193548,93,20,12,39.495894405147425,-110.12170933102009,7882.0,37.0,4.0,9.0,6.0,921.0,0.36,11.1,657.13,4
592,15.27999999999994,45,14,18,6.1674820109392385,-96.4407105234584,9588.0,48.0,5.0,7.0,9.0,915.0,2.45,7.28,653.74,3
593,9.77999999999997,35,15,12,-39.78410696274574,49.01042251599867,2648.0,40.0,4.0,4.0,7.0,919.0,0.44,4.45,647.86,5
594,7.249999999999981,32,12,23,32.93313341777801,-106.38236552528845,12474.0,48.0,5.0,7.0,9.0,915.0,1.05,5.32,655.42,3
595,7.139999999999982,51,18,18,3.0765715175960224,108.47071183641185,9039.0,40.0,4.0,4.0,7.0,919.0,0.4,6.33,654.99,5
596,15.49999999999994,29,10,15,-89.25884014949972,22.553097705215293,1322.0,48.0,5.0,7.0,9.0,915.0,2.05,4.76,644.34,3
597,11.979999999999958,36,18,19,55.59121698606279,19.359804491806017,13424.0,40.0,4.0,4.0,7.0,919.0,0.71,4.68,658.81,5
598,9.889999999999969,26,13,15,22.59975257304795,61.18999508832337,9676.0,40.0,4.0,4.0,7.0,919.0,0.55,3.38,654.49,5
599,8.239677419354816,20,20,20,-19.97829599147437,-129.2021685162399,2277.0,37.0,4.0,9.0,6.0,921.0,0.67,3.8,648.7,4
600,7.249999999999981,82,10,17,8.879883323121788,35.917972428297816,8084.0,40.0,4.0,4.0,7.0,919.0,0.38,9.42,655.27,5
601,7.249999999999981,65,10,16,-59.28363523074523,168.13097091388732,3128.0,48.0,5.0,7.0,9.0,915.0,0.49,9.8,647.7,3
602,12.199999999999957,57,17,19,-72.04917319735726,106.16101594714138,2602.0,40.0,4.0,4.0,7.0,919.0,0.71,6.95,648.9,5
603,11.3196774193548,73,20,24,0.3961293328190152,-123.55517886283143,3768.0,37.0,4.0,9.0,6.0,921.0,0.72,9.1,652.32,4
604,15.719999999999938,15,14,14,45.28675547264385,-113.60743107983177,13810.0,48.0,5.0,7.0,9.0,915.0,1.91,3.08,656.12,3
605,10.659677419354804,99,13,23,-16.98364099087263,-152.4367845541854,390.0,37.0,4.0,9.0,6.0,921.0,0.91,11.07,649.79,4
606,9.999999999999968,18,18,17,-51.7273623129838,108.71058635549207,3824.0,40.0,4.0,4.0,7.0,919.0,0.62,2.7,648.39,5
607,7.359999999999981,16,14,25,32.09045017397513,85.83662600739456,11219.0,40.0,4.0,4.0,7.0,919.0,0.55,2.32,655.61,5
608,7.359999999999981,47,15,25,-17.33592257038073,-131.221207288774,6836.0,48.0,5.0,7.0,9.0,915.0,1.14,7.63,650.73,3
609,12.419999999999956,67,15,20,-24.99316278086239,81.08549800322533,5020.0,40.0,4.0,4.0,7.0,919.0,0.75,7.97,651.73,5
610,10.109999999999967,53,18,14,-10.72872032531366,31.09306243834706,5969.0,40.0,4.0,4.0,7.0,919.0,0.51,6.55,652.04,5
611,7.359999999999981,43,19,23,-49.064836357135476,-49.46008028280181,4373.0,48.0,5.0,7.0,9.0,915.0,0.7,7.35,648.02,3
612,10.219999999999967,47,17,24,54.164329957848054,107.10509225071712,14131.0,40.0,4.0,4.0,7.0,919.0,0.88,5.85,660.04,5
613,8.349677419354816,90,11,21,78.0397372181051,87.37022317379399,12911.0,37.0,4.0,9.0,6.0,921.0,0.7,9.99,661.82,4
614,11.539677419354799,35,18,13,-6.212109183780541,-136.80014208954725,2187.0,37.0,4.0,9.0,6.0,921.0,0.39,5.12,649.05,4
615,10.879677419354802,48,11,22,66.0465310306023,-116.71680783040082,10016.0,37.0,4.0,9.0,6.0,921.0,0.87,5.79,657.29,4
616,15.939999999999937,48,15,16,60.720897744044976,-138.87582232825906,15535.0,48.0,5.0,7.0,9.0,915.0,2.18,7.77,659.8,3
617,16.159999999999943,72,18,16,-61.36650624487352,-149.9522881536106,2114.0,48.0,5.0,7.0,9.0,915.0,2.18,11.34,647.8,3
618,11.649677419354799,49,11,15,76.54047223859357,176.3046650612231,10982.0,37.0,4.0,9.0,6.0,921.0,0.45,5.89,658.17,4
619,7.46999999999998,96,18,22,-63.33736783435222,86.60986899230267,2032.0,40.0,4.0,4.0,7.0,919.0,0.49,11.28,649.99,5
620,8.459677419354815,77,20,16,69.89528715216909,141.56284455901942,11295.0,37.0,4.0,9.0,6.0,921.0,0.53,9.5,659.95,4
621,7.46999999999998,63,19,16,-86.49239417592226,117.69367785702423,1473.0,48.0,5.0,7.0,9.0,915.0,0.73,10.15,646.25,3
622,11.759677419354798,41,20,21,88.46761859201453,84.37420962912012,12353.0,37.0,4.0,9.0,6.0,921.0,0.63,5.9,659.6,4
623,7.46999999999998,73,14,20,-86.617056341578,-6.838778046755266,1465.0,48.0,5.0,7.0,9.0,915.0,0.61,11.2,646.63,3
624,12.639999999999954,88,11,20,-29.076639708487434,-13.79569359591423,5609.0,40.0,4.0,4.0,7.0,919.0,0.75,10.12,653.18,5
625,10.439999999999966,92,16,12,75.21907984413753,-23.23620026110808,16167.0,40.0,4.0,4.0,7.0,919.0,0.44,10.76,663.9,5
626,7.57999999999998,22,10,12,29.517087698335246,61.8264614372996,10447.0,40.0,4.0,4.0,7.0,919.0,0.26,2.82,654.95,5
627,8.569677419354814,92,19,19,56.696281762942135,158.71966687716014,9750.0,37.0,4.0,9.0,6.0,921.0,0.63,10.91,659.0,4
628,12.859999999999953,78,17,10,33.29630141225137,38.47838699485055,10777.0,40.0,4.0,4.0,7.0,919.0,0.38,9.26,657.9,5
629,16.37999999999995,55,15,20,-65.83509379209012,30.637232878646557,3858.0,48.0,5.0,7.0,9.0,915.0,2.73,8.75,648.68,3
630,7.57999999999998,51,20,19,23.542556266434346,-16.491452020822408,12964.0,48.0,5.0,7.0,9.0,915.0,0.86,8.54,657.14,3
631,7.689999999999979,74,11,13,20.519633443661036,-20.720966326896757,12545.0,48.0,5.0,7.0,9.0,915.0,0.59,11.13,657.67,3
632,11.099677419354801,30,15,10,9.096936866560412,-151.73213104614388,3261.0,37.0,4.0,9.0,6.0,921.0,0.39,4.35,649.82,4
633,10.549999999999965,64,19,25,-21.687994687158493,21.004674886182897,4981.0,40.0,4.0,4.0,7.0,919.0,0.91,7.8,651.67,5
634,7.57999999999998,89,16,10,-77.44661900880746,-148.4646931487127,559.0,48.0,5.0,7.0,9.0,915.0,0.31,13.58,646.58,3
635,16.599999999999955,51,18,12,14.974273651450815,-37.12126869765302,11587.0,48.0,5.0,7.0,9.0,915.0,1.64,8.4,655.94,3
636,7.7999999999999785,63,13,23,23.09102259976929,129.0739942932296,12873.0,48.0,5.0,7.0,9.0,915.0,1.05,9.73,657.58,3
637,7.689999999999979,81,19,14,2.5956705005538794,-77.65261610248734,9442.0,48.0,5.0,7.0,9.0,915.0,0.43,12.67,655.14,3
638,16.81999999999996,96,19,19,-55.84427215924494,-146.5577681429521,2671.0,48.0,5.0,7.0,9.0,915.0,2.59,14.77,649.86,3
639,7.689999999999979,67,10,15,-47.51883197919185,102.18881572684859,3843.0,40.0,4.0,4.0,7.0,919.0,0.33,7.77,650.35,5
