TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DistanceFromDataCenter,DataCenterCpuCost,DataCenterRamCost,DataCenterStorageCost,DataCenterBwCost,DataCenterTotalLoad,NetworkDelay,CET,ObjectiveFunction,DataCenterID
319,14.41233630317092,91,12,47,29.34943720084749,71.80055322365232,6849.0,49.0,6.0,4.0,6.0,17819.0,0.52,1140.0,12929.46,4
266,14.328842896234182,88,17,44,-42.826324679010845,-19.385184776910478,7897.0,36.0,2.0,5.0,1.0,17814.0,0.59,349.0,12609.58,3
269,14.260280782815375,25,17,68,54.30298150464154,-146.81386289520555,6568.0,31.0,9.0,7.0,1.0,17796.0,1.58,369.0,12605.27,5
358,14.692089649480934,14,15,21,-83.54345838643991,21.2534975274381,10406.0,36.0,2.0,5.0,1.0,17814.0,0.6,117.0,12516.78,3
472,14.742336303170918,47,13,48,-32.62598464362434,-172.70103130295794,11286.0,49.0,6.0,4.0,6.0,17819.0,1.04,616.0,12720.01,4
259,14.141636715018764,91,17,98,-57.895734556962005,-115.5154693774119,19248.0,31.0,9.0,7.0,1.0,17796.0,1.07,1029.0,12869.12,5
317,14.438842896234181,87,12,70,-1.5406860029419676,121.3577375389815,17565.0,36.0,2.0,5.0,1.0,17814.0,0.79,321.0,12598.44,3
275,14.802089649480934,37,17,20,78.4114027826563,83.5428024039121,10994.0,36.0,2.0,5.0,1.0,17814.0,0.27,196.0,12548.28,3
279,14.829851611613384,30,11,33,-20.1060781307351,5.054234310022082,11010.0,31.0,9.0,7.0,1.0,17796.0,0.77,377.0,12608.23,5
364,14.912089649480933,98,18,34,73.0319491767855,-145.95713023095098,8984.0,36.0,2.0,5.0,1.0,17814.0,0.97,384.0,12623.69,3
329,15.022089649480932,23,13,13,-24.968456521856936,10.069258142537961,10188.0,36.0,2.0,5.0,1.0,17814.0,0.15,134.0,12523.45,3
395,14.742336303170918,51,20,75,74.15869534003218,-51.201071139439506,4267.0,49.0,6.0,4.0,6.0,17819.0,0.91,692.0,12750.37,4
274,15.008423040184812,44,17,19,-76.0389800044212,173.84525501044652,16758.0,31.0,9.0,7.0,1.0,17796.0,0.21,559.0,12680.86,5
367,15.132089649480932,52,17,16,-53.87592876580303,-51.220760673910235,6811.0,36.0,2.0,5.0,1.0,17814.0,0.46,241.0,12566.34,3
486,14.963534459852946,10,19,60,77.48584532476434,-144.69387737262602,2220.0,49.0,6.0,4.0,6.0,17819.0,1.3,196.0,12552.09,4
265,14.617987204833723,93,11,71,87.15766007125,127.57421129813366,2938.0,31.0,9.0,7.0,1.0,17796.0,5.46,1007.0,12861.64,5
328,14.742336303170918,18,11,100,-11.595164789190818,-122.83789971453984,10734.0,49.0,6.0,4.0,6.0,17819.0,1.1,260.0,12577.63,4
282,15.118423040184812,26,18,33,88.16232897402139,59.76873364859347,2927.0,31.0,9.0,7.0,1.0,17796.0,0.77,386.0,12611.83,5
330,15.132089649480932,11,16,48,16.477511466301365,-138.50715899809825,6513.0,36.0,2.0,5.0,1.0,17814.0,0.54,113.0,12515.16,3
407,15.161274572847296,58,13,51,-85.2413709208753,-128.02635023244153,17189.0,49.0,6.0,4.0,6.0,17819.0,0.62,748.0,12772.69,4
487,15.271274572847295,73,17,47,-82.33965980641102,120.02642858997723,16658.0,49.0,6.0,4.0,6.0,17819.0,1.02,944.0,12851.21,4
293,15.44842304018481,92,11,13,35.19514101857375,157.6896509702562,6204.0,31.0,9.0,7.0,1.0,17796.0,0.3,997.0,12856.09,5
345,15.421959504354144,48,15,27,-40.699845220195215,-134.554257095364,13216.0,49.0,6.0,4.0,6.0,17819.0,0.3,636.0,12727.79,4
294,15.558592531710234,61,14,21,52.5673970351414,-93.922202430346,7253.0,31.0,9.0,7.0,1.0,17796.0,0.49,708.0,12740.55,5
417,15.531959504354143,59,14,45,47.0761545620914,-134.1698505776763,4397.0,49.0,6.0,4.0,6.0,17819.0,0.55,764.0,12779.06,4
277,15.022089649480932,83,19,90,5.553997464510658,80.13927491246784,17713.0,36.0,2.0,5.0,1.0,17814.0,1.22,344.0,12607.77,3
276,15.228423040184811,77,16,62,-51.736641216815606,-138.68921205619446,17675.0,31.0,9.0,7.0,1.0,17796.0,0.67,882.0,12810.2,5
351,15.641959504354142,85,13,25,-1.260888486294533,161.7739398262895,7514.0,49.0,6.0,4.0,6.0,17819.0,0.27,1072.0,12902.18,4
369,15.242089649480931,66,13,94,41.33642720420147,33.0185958393937,11784.0,36.0,2.0,5.0,1.0,17814.0,2.69,263.0,12575.81,3
498,15.531959504354143,19,16,93,-9.653539842084626,54.194365838186144,11579.0,49.0,6.0,4.0,6.0,17819.0,2.02,292.0,12590.71,4
337,15.465865873257155,96,13,87,34.62601917219901,17.997566919418603,10654.0,36.0,2.0,5.0,1.0,17814.0,0.98,353.0,12611.29,3
426,15.78320244220725,94,10,45,-3.8128486353583355,-14.883321628712281,13046.0,49.0,6.0,4.0,6.0,17819.0,0.55,1168.0,12940.67,4
271,15.33842304018481,35,14,87,77.122098608165,52.75975173542673,1882.0,31.0,9.0,7.0,1.0,17796.0,6.69,448.0,12638.41,5
291,15.796300655865851,40,18,43,-71.40594623239085,-136.8787040294893,9115.0,36.0,2.0,5.0,1.0,17814.0,0.58,210.0,12553.97,3
431,16.113202442207253,42,14,18,-1.9727160428891182,-83.44579875963422,11470.0,49.0,6.0,4.0,6.0,17819.0,0.22,560.0,12697.37,4
515,16.00320244220725,79,18,45,-0.2151961079665199,103.61170890203647,8498.0,49.0,6.0,4.0,6.0,17819.0,0.98,1020.0,12881.59,4
296,15.73655863340515,92,10,59,-89.82480810319531,-66.12373877888001,16906.0,31.0,9.0,7.0,1.0,17796.0,1.37,990.0,12853.61,5
290,15.846558633405149,86,18,62,-38.70116693129085,-129.60743983139622,16913.0,31.0,9.0,7.0,1.0,17796.0,0.67,986.0,12851.8,5
356,15.893202442207249,45,18,78,76.4040046489857,-105.88268905328432,3172.0,49.0,6.0,4.0,6.0,17819.0,0.86,612.0,12718.36,4
384,15.90630065586585,87,14,80,23.204447842024337,38.558578706566465,12859.0,36.0,2.0,5.0,1.0,17814.0,2.29,331.0,12602.89,3
366,16.42183257919356,37,10,14,-17.3191352541144,-79.26470227695452,13225.0,49.0,6.0,4.0,6.0,17819.0,0.15,484.0,12666.95,4
436,16.223202442207256,43,14,64,-45.47820623236552,96.73852511960524,13447.0,49.0,6.0,4.0,6.0,17819.0,0.78,572.0,12702.33,4
532,16.223202442207256,100,16,72,55.36807292480668,95.19717307916585,3413.0,49.0,6.0,4.0,6.0,17819.0,1.57,1264.0,12979.37,4
353,16.07413282369802,13,18,96,24.22237624903032,-171.9590910672242,10034.0,36.0,2.0,5.0,1.0,17814.0,1.08,129.0,12521.72,3
447,16.641832579193565,18,20,12,-14.956824399988875,-117.69353529244454,11301.0,49.0,6.0,4.0,6.0,17819.0,0.15,296.0,12591.75,4
449,16.751832579193568,50,13,24,-43.12041690821013,8.973403237653372,16810.0,49.0,6.0,4.0,6.0,17819.0,0.29,652.0,12734.19,4
285,16.13096230312992,61,17,83,23.975722628283037,-129.2004716132367,10210.0,31.0,9.0,7.0,1.0,17796.0,6.38,729.0,12750.71,5
304,16.240962303129923,14,20,84,12.589684068322384,-92.95755593108595,11672.0,31.0,9.0,7.0,1.0,17796.0,1.95,280.0,12569.78,5
399,16.424392563957763,15,16,89,-72.09783842264119,164.32290972820448,11080.0,36.0,2.0,5.0,1.0,17814.0,2.54,125.0,12520.56,3
298,16.18413282369802,52,12,94,-82.55802879817439,154.45646636628481,10731.0,36.0,2.0,5.0,1.0,17814.0,1.27,216.0,12556.58,3
536,16.641832579193565,78,16,84,-89.09774956551621,89.90073217954307,17333.0,49.0,6.0,4.0,6.0,17819.0,1.83,1000.0,12873.85,4
372,16.531832579193562,28,16,81,-84.96732751627741,83.31783847094027,17171.0,49.0,6.0,4.0,6.0,17819.0,0.89,400.0,12633.57,4
373,16.739077878643077,84,13,61,24.4623763529179,-130.8319989323444,5915.0,36.0,2.0,5.0,1.0,17814.0,0.69,317.0,12596.81,3
302,16.888160861452334,52,19,38,-31.344298727969225,14.950494044004415,11699.0,31.0,9.0,7.0,1.0,17796.0,2.92,653.0,12719.28,5
551,17.025674647458818,59,17,51,-71.19435567684971,-135.60303414655868,16084.0,49.0,6.0,4.0,6.0,17819.0,1.11,776.0,12784.03,4
309,16.998818138383335,35,16,26,-26.92703573239519,104.06894112647251,17227.0,36.0,2.0,5.0,1.0,17814.0,0.35,185.0,12543.91,3
299,16.392748017415638,76,17,97,-32.007413978260644,-19.034021599657365,13347.0,31.0,9.0,7.0,1.0,17796.0,1.05,879.0,12809.12,5
561,17.26009861059246,69,10,17,-51.125080772163756,-46.16701194880517,17878.0,49.0,6.0,4.0,6.0,17819.0,0.37,868.0,12820.61,4
418,16.998818138383335,70,18,69,88.06505906779626,-143.20101263405908,9655.0,36.0,2.0,5.0,1.0,17814.0,1.97,300.0,12590.39,3
455,16.88742579953255,78,15,97,-4.105494091906365,-72.7053485689974,12104.0,49.0,6.0,4.0,6.0,17819.0,1.18,996.0,12872.05,4
381,17.159657299222495,26,14,49,18.006356658239653,-168.86140387435597,9738.0,36.0,2.0,5.0,1.0,17814.0,0.55,148.0,12529.17,3
391,17.554981974547175,53,11,11,13.071422500154597,-113.11996967555496,3765.0,36.0,2.0,5.0,1.0,17814.0,0.12,214.0,12555.44,3
315,17.269657299222498,44,18,38,-48.709527762345125,-82.14962056309116,5670.0,36.0,2.0,5.0,1.0,17814.0,0.51,222.0,12558.75,3
470,17.480098610592467,21,18,33,-22.352736270547737,-119.06032714919618,11990.0,49.0,6.0,4.0,6.0,17819.0,0.4,324.0,12603.02,4
318,16.998160861452337,34,10,89,-88.82884435165157,-50.10542341332024,16965.0,31.0,9.0,7.0,1.0,17796.0,2.07,410.0,12621.82,5
563,17.370098610592464,57,17,81,1.4481315912340165,76.57781980051345,9450.0,49.0,6.0,4.0,6.0,17819.0,1.76,752.0,12774.63,4
320,17.664981974547178,61,10,19,-77.6871732307219,51.61570479746388,11174.0,36.0,2.0,5.0,1.0,17814.0,0.26,233.0,12563.08,3
382,17.13567464745882,22,11,98,-76.22608147661997,-115.58192258272658,16915.0,49.0,6.0,4.0,6.0,17819.0,1.08,308.0,12596.82,4
430,17.444981974547172,70,12,81,13.194214002684518,74.02840231005658,16736.0,36.0,2.0,5.0,1.0,17814.0,2.31,270.0,12578.49,3
393,17.664981974547178,92,18,44,9.297795391588181,179.8745237563034,11002.0,36.0,2.0,5.0,1.0,17814.0,0.49,366.0,12616.35,3
577,17.77653928855857,61,16,28,33.05539964734385,-37.25300325859061,8902.0,49.0,6.0,4.0,6.0,17819.0,0.61,796.0,12791.88,4
334,17.744998056289845,69,12,32,-4.71846514219088,-7.916148717168284,10137.0,31.0,9.0,7.0,1.0,17796.0,0.74,774.0,12767.02,5
398,17.966563002215164,48,11,10,-39.857084750339965,108.25993464587299,15739.0,36.0,2.0,5.0,1.0,17814.0,0.11,199.0,12549.43,3
402,17.886539288558573,84,18,31,-35.37023615088852,-23.388310952209764,16581.0,49.0,6.0,4.0,6.0,17819.0,0.34,1080.0,12905.4,4
308,17.23669297154408,34,15,96,-11.985767997686082,-150.7395529085039,13347.0,31.0,9.0,7.0,1.0,17796.0,7.38,445.0,12637.41,5
477,17.666539288558567,77,20,92,87.91261019968312,45.69249802723894,2735.0,49.0,6.0,4.0,6.0,17819.0,1.12,1004.0,12875.24,4
578,17.996539288558576,63,13,45,14.66658154176929,-150.25294494587052,6891.0,49.0,6.0,4.0,6.0,17819.0,0.98,808.0,12796.79,4
445,17.966563002215164,95,16,40,58.67826592734059,144.31887829361386,12173.0,36.0,2.0,5.0,1.0,17814.0,1.14,365.0,12616.14,3
314,17.346692971544083,50,11,94,-49.97953691111599,-50.79131544322152,16549.0,31.0,9.0,7.0,1.0,17796.0,1.02,577.0,12688.31,5
323,18.126184496967813,53,11,23,-84.73149410442757,-140.63534715048547,17342.0,31.0,9.0,7.0,1.0,17796.0,1.77,607.0,12700.53,5
325,17.830199365851527,47,20,61,-69.18327271107395,-53.37491334743483,8209.0,36.0,2.0,5.0,1.0,17814.0,0.82,241.0,12566.45,3
585,18.216539288558582,55,15,33,37.78745936157611,118.15057005267556,4020.0,49.0,6.0,4.0,6.0,17819.0,0.72,720.0,12761.52,4
404,18.076563002215167,38,11,50,87.23239087804959,-97.5605710480768,9460.0,36.0,2.0,5.0,1.0,17814.0,0.56,169.0,12537.57,3
327,18.236184496967816,33,12,27,71.12310471657744,148.06551814033446,3141.0,31.0,9.0,7.0,1.0,17796.0,0.29,414.0,12622.89,5
494,18.216539288558582,83,10,30,9.669787884226878,-3.317162056910121,11427.0,49.0,6.0,4.0,6.0,17819.0,0.37,1036.0,12887.81,4
335,18.35634843417451,96,20,21,-87.25662380346807,-146.4542070634701,10134.0,36.0,2.0,5.0,1.0,17814.0,0.28,388.0,12625.08,3
