TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,CpuTime,StartExecTime,getFinishTime,DataCenterID,VmID
1571,21,12,100,82.23133142851069,-84.59074426518521,0.6218181818181776,37.493225712781,38.115043894599175,4,7
1572,50,17,87,-64.32816543324503,-172.28242650108157,0.5314087451645975,42.73775253530307,43.26916128046767,3,5
1573,10,11,11,-41.76111902108921,-0.16786514046521006,0.10999999999999943,48.78891440481727,48.89891440481727,3,4
1574,61,16,67,-21.70191916088322,77.81823978914304,0.33000000000000895,31.660529195942303,31.99052919594231,5,14
1575,18,15,10,47.432002143579865,24.00392345376855,0.10999999999999943,43.68468215808382,43.794682158083816,4,9
1576,90,15,37,86.38275808526453,-170.40303253040753,0.22424242424242635,39.224540749945085,39.44878317418751,4,8
1577,36,13,72,-82.58987410665262,135.5461502312358,0.4399999999999977,33.15625766248047,33.59625766248047,3,2
1578,91,15,54,55.516130346018656,106.99672372029084,0.33111111111111313,34.1279366033497,34.459047714460816,5,11
1579,98,16,33,76.9280511181714,19.003623387681614,0.21999999999999886,38.115043894599175,38.335043894599174,4,7
1580,17,14,41,67.2714388370795,-1.4069846086620714,0.3299999999999983,38.335043894599174,38.66504389459917,4,7
1581,100,14,93,-17.84306386754278,-121.78701439183541,0.7142443583314346,48.89891440481727,49.613158763148704,3,4
1582,58,20,90,-22.533901742830366,122.56470201242382,0.4399999999999977,34.459047714460816,34.89904771446081,5,11
1583,69,12,51,-8.423013455672574,-31.943107396238304,0.38078902229845824,51.83885492497421,52.219643947272665,4,6
1584,60,12,11,-55.33266518827796,-27.181851071223832,0.10999999999999943,57.527917156689554,57.637917156689554,3,3
1585,79,13,95,61.87929481722716,-53.68537725837868,0.7160606060606085,52.219643947272665,52.935704553333274,4,6
1586,100,18,78,-48.65129181897119,-143.8387176349883,0.49746411483254604,31.159766899755,31.657231014587545,3,1
1587,15,14,88,67.35334971921665,-24.5356060007241,0.5594968553459125,38.66504389459917,39.224540749945085,4,7
1588,10,10,67,-2.2233225647815544,13.723750323494357,0.5712219393658842,49.591575214452924,50.16279715381881,5,12
1589,51,19,50,0.44664802917350244,-121.1686535067924,0.2391866028708094,33.59625766248047,33.83544426535128,3,2
1590,27,10,65,56.06916690566629,61.448057051160674,0.3774074074074001,31.99052919594231,32.36793660334971,5,14
1591,91,16,88,54.099408648948184,23.677937122289393,0.4399999999999977,32.36793660334971,32.80793660334971,5,14
1592,100,20,57,40.17546037706711,39.831005359426825,0.3299999999999983,33.83544426535128,34.165444265351276,3,2
1593,47,15,49,-36.738936299884394,-39.03306751121275,0.3299999999999983,34.165444265351276,34.495444265351274,3,2
1594,94,16,100,-66.15620100189726,91.34051367200118,0.9264025463903565,57.637917156689554,58.56431970307991,3,3
1595,23,15,56,47.42744741308513,-164.27907616053466,0.3342424242424258,39.224540749945085,39.55878317418751,4,7
1596,62,19,26,48.669466500181414,29.338883815054288,0.21999999999999886,43.794682158083816,44.014682158083815,4,9
1597,78,12,39,17.83976494398607,-173.62706355800196,0.21999999999999886,34.349047714460816,34.569047714460815,5,15
1598,57,16,63,69.07395989695416,82.85597982150131,0.35528301886792235,39.55878317418751,39.91406619305543,4,7
1599,85,13,84,-51.36867970090893,-149.8788360551973,0.482173913043475,34.495444265351274,34.97761817839475,3,2
1600,77,15,78,19.18632971798874,22.845412934680724,0.44277227722772494,34.89904771446081,35.34181999168854,5,11
1601,27,19,86,-29.782340663565982,-49.780604702034935,0.5752830188679212,39.44878317418751,40.02406619305543,4,8
1602,28,20,33,77.87469637143477,-60.591168312283685,0.22320754716981384,40.02406619305543,40.247273740225246,4,8
1603,37,19,60,-49.50943269998864,-95.0749904138751,0.430144927536233,49.613158763148704,50.04330369068494,3,4
1604,28,10,57,66.17793377514076,-50.415182637212666,0.33320754716981327,39.91406619305543,40.247273740225246,4,7
1605,52,18,43,-41.86623117251091,-33.33944405222721,0.21999999999999886,35.34181999168854,35.56181999168854,5,11
1606,72,20,36,36.43497473422957,74.39178225226914,0.3851677852348985,50.16279715381881,50.547964939053706,5,12
1607,45,20,87,30.497294732422006,-25.60814771740064,0.5499999999999972,40.247273740225246,40.79727374022524,4,7
1608,76,10,29,-5.181188674936166,-9.563956677405201,0.24149502429992964,50.547964939053706,50.789459963353636,5,12
1609,66,14,47,-55.78564974662154,172.10954334013132,0.24157894736841712,34.97761817839475,35.219197125763166,3,2
1610,82,10,27,-3.2147714946074473,-92.5852721356492,0.2688785046728981,50.04330369068494,50.312182195357835,3,4
1611,53,15,48,-0.6968754938429669,-65.17374342631102,0.33000000000000895,31.657231014587545,31.987231014587554,3,1
1612,76,11,50,-14.56819674258719,8.677254230960102,0.21999999999999886,32.80793660334971,33.02793660334971,5,14
1613,53,14,20,30.64735918714912,-75.69450906005495,0.21999999999999886,52.935704553333274,53.15570455333327,4,6
1614,89,10,32,59.08758233654572,-157.9202852183414,0.21999999999999886,35.56181999168854,35.781819991688536,5,11
1615,94,18,69,51.03288842108955,80.17962673460733,0.41172413793103146,35.781819991688536,36.19354412961957,5,11
1616,39,11,25,13.397597282256854,-103.31382515455137,0.18939393939393767,53.15570455333327,53.34509849272721,4,6
1617,47,12,24,-43.0454593683822,44.7869989095299,0.1739130434782581,50.312182195357835,50.48609523883609,3,4
1618,49,11,62,85.27806450750569,-150.64191533241592,0.43601486563751024,40.79727374022524,41.233288605862754,4,7
1619,11,20,70,-68.60080353649468,-14.19997847137455,0.5068576459433842,50.48609523883609,50.99295288477948,3,4
1620,83,15,16,28.724382695206458,118.76313795535731,0.10999999999999943,33.02793660334971,33.13793660334971,5,14
1621,99,12,24,31.94796102839652,-111.59756806820907,0.21999999999999886,40.247273740225246,40.467273740225245,4,8
1622,86,20,42,-16.984322456143687,172.16692606589197,0.40530201342281913,50.789459963353636,51.194761976776455,5,12
1623,58,13,32,-14.685476991502597,-45.29484482764613,0.29292682926828917,50.99295288477948,51.285879714047766,3,4
1624,60,10,85,-73.54018822419651,143.2812894620568,0.5127712972781922,43.26916128046767,43.78193257774586,3,5
1625,88,13,38,36.9082061052883,6.113088735166144,0.21999999999999886,34.569047714460815,34.789047714460814,5,15
1626,34,19,41,85.57021961605733,-38.4373113002232,0.3225870351111766,44.84513670353836,45.167723738649535,4,10
1627,91,13,21,-35.82425474674965,100.53293497747933,0.10999999999999943,34.789047714460814,34.89904771446081,5,15
1628,49,18,93,-0.0211880332084462,5.4868336916433975,0.8642953020134243,51.194761976776455,52.05905727878988,5,12
1629,87,12,61,-45.22480747202785,97.13197232010305,0.37942028985506937,35.219197125763166,35.598617415618236,3,2
1630,94,13,26,29.544092356965734,107.68259649478858,0.21999999999999886,42.33443797770218,42.55443797770218,5,13
1631,75,17,34,1.2011561424257025,-73.66915817910282,0.2520011435105829,53.34509849272721,53.59709963623779,4,6
1632,57,13,21,30.090498320190974,119.45308712952067,0.10999999999999943,33.13793660334971,33.24793660334971,5,14
1633,56,18,96,75.9330747698292,-132.94409351145157,0.5819685039370057,41.233288605862754,41.81525710979976,4,7
1634,70,12,46,-67.83779311972091,151.19582442688596,0.3299999999999983,43.78193257774586,44.11193257774586,3,5
1635,94,17,15,-22.770262452712856,70.70042499792183,0.10999999999999943,33.24793660334971,33.35793660334971,5,14
1636,51,10,71,15.293835486127023,-3.8450598271302567,0.5499999999999972,44.014682158083815,44.56468215808381,4,9
1637,24,14,11,-75.55787733809652,28.71657974348858,0.10999999999999943,51.285879714047766,51.395879714047766,3,4
1638,63,14,64,-22.371053634865888,175.81868399163415,0.3299999999999983,36.19354412961957,36.523544129619566,5,11
