TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,CpuTime,StartExecTime,getFinishTime,DataCenterID,VmID
32,71,20,20,4.181119038,63.0,1.1500617913069116,5.740699895518847,6.890761686825758,4,7
33,56,17,16,3.848735632,97.0,2.144522144522144,5.114184704184705,7.258706848706849,3,2
34,51,19,14,0.733333333,11.0,-1.0,0.0,-1.0,-1,15
35,20,13,25,2.647619048,56.0,0.9684348864994028,1.445472747497219,2.413907633996622,5,11
36,84,16,20,0.6,15.0,2.187567987567987,6.412553002553003,8.60012099012099,3,3
37,13,10,14,1.96969697,18.0,0.6666666666666666,0.1,0.7666666666666666,4,9
38,40,13,16,7.479409479,98.0,0.9446376811594188,6.890761686825758,7.835399367985177,4,7
39,15,13,20,0.79,20.0,0.6414794215795327,0.48709677419354835,1.128576195773081,5,14
40,62,12,12,5.116597119,87.0,1.0256410256410255,5.3869119769119775,6.412553002553003,3,4
41,63,20,23,2.888275862,73.0,1.3406276560967623,7.835399367985177,9.17602702408194,4,7
42,15,20,17,7.435120435,97.0,0.6273237753882916,1.5565838586083303,2.183907633996622,5,12
43,11,12,25,3.569706258,90.0,0.7960721789642815,1.128576195773081,1.9246483747373626,5,14
44,71,20,14,2.428571429,37.0,1.2097902097902091,6.412553002553003,7.622343212343212,3,4
45,77,16,22,3.432880154,66.0,3.0108547008547006,7.258706848706849,10.26956154956155,3,2
46,95,15,13,6.130979021,80.0,0.6666666666666666,0.1,0.7666666666666666,4,8
47,77,12,20,1.28,32.0,1.2919728989994166,2.6585714285714284,3.950544327570845,4,6
48,93,14,18,3.083591331,53.0,1.891662781662781,8.60012099012099,10.491783771783771,3,3
49,79,13,21,0.775338442,20.0,4.161748251748251,7.822343212343212,11.984091464091463,3,1
50,49,13,16,2.740740741,74.0,0.5622222222222222,2.183907633996622,2.746129856218844,5,12
51,27,12,13,5.616760507,85.0,0.7338935574229701,9.17602702408194,9.90992058150491,4,7
52,18,16,18,3.008547009,40.0,0.5992592592592592,1.9246483747373626,2.5239076339966218,5,14
53,36,17,13,5.526806527,72.0,0.6988198757763975,0.7666666666666666,1.465486542443064,4,8
54,87,16,16,2.76,69.0,1.674125874125874,10.491783771783771,12.165909645909645,3,3
55,64,15,20,0.933333333,14.0,-1.0,0.0,-1.0,-1,15
56,10,19,11,3.722492933,56.0,0.5882608695652172,1.465486542443064,2.0537474120082813,4,8
57,25,11,25,3.363703704,85.0,1.2771890724253088,2.0537474120082813,3.33093648443359,4,8
58,10,14,18,6.578088578,86.0,0.7101532567049804,2.413907633996622,3.1240608907016023,5,11
59,77,10,19,1.929047619,29.0,1.724141414141414,7.622343212343212,9.346484626484626,3,4
60,55,15,11,3.248043382,49.0,0.9230769230769234,9.346484626484626,10.26956154956155,3,4
61,22,20,23,1.72039072,16.0,-1.0,0.0,-1.0,-1,15
62,87,14,21,4.711064041,71.0,2.2850482850482834,12.165909645909645,14.450957930957928,3,3
63,14,19,15,0.379310345,11.0,0.9712605042016795,3.950544327570845,4.9218048317725245,4,6
64,38,12,14,2.747474747,31.0,0.6048240165631471,1.9437474120082814,2.5485714285714285,4,10
65,68,16,21,1.88,47.0,1.8963480963480954,10.26956154956155,12.165909645909645,3,4
66,37,18,11,2.910866911,33.0,0.49129032258064465,3.1240608907016023,3.615351213282247,5,11
67,38,14,12,2.062049062,23.0,0.5192071611253195,2.5485714285714285,3.067778589696748,4,10
68,55,12,16,1.336206897,34.0,0.677586618876941,3.615351213282247,4.292937832159188,5,11
69,49,12,10,5.417333487,82.0,0.4554865424430641,0.7666666666666666,1.2221532091097307,4,9
70,21,10,24,1.966871009,54.0,0.7614435792856256,2.5239076339966218,3.2853512132822473,5,14
71,56,12,14,4.113442113,54.0,1.244755244755245,12.165909645909645,13.41066489066489,3,4
72,26,18,18,3.385338442,85.0,1.149329846355018,4.9218048317725245,6.071134678127542,4,6
73,71,15,20,5.068376068,66.0,1.8165168165168133,13.41066489066489,15.227181707181703,3,4
74,60,15,22,3.474008551,73.0,1.0220703933747413,1.2221532091097307,2.244223602484472,4,9
75,64,17,17,7.517482517,98.0,0.6492213570634031,2.746129856218844,3.395351213282247,5,12
76,46,10,11,0.6,15.0,0.4068965517241381,4.292937832159188,4.699834383883326,5,11
77,20,13,15,3.436512998,93.0,0.8396078431372538,3.33093648443359,4.170544327570844,4,8
78,27,14,16,5.217233621,79.0,0.7093103448275846,4.699834383883326,5.409144728710911,5,11
79,37,10,23,4.001928094,69.0,2.5067365967365998,14.450957930957928,16.957694527694528,3,3
80,43,15,12,1.079365079,10.0,0.672685421994883,9.90992058150491,10.582606003499793,4,7
81,51,11,16,6.027972028,79.0,0.49129032258064465,3.2853512132822473,3.776641535862892,5,14
82,35,11,23,3.013333333,76.0,0.9927657378740964,3.067778589696748,4.060544327570844,4,10
83,65,10,18,1.986880244,30.0,1.3162393162393162,1.5125874125874128,2.828826728826729,3,5
84,75,10,23,1.333333333,12.0,3.283960483960483,10.26956154956155,13.553522033522032,3,2
85,32,19,20,5.608391608,73.0,0.7838351254480278,5.409144728710911,6.1929798541589385,5,11
86,73,14,11,3.345580686,98.0,0.6189514066496162,10.582606003499793,11.201557410149409,4,7
87,89,13,18,1.227647059,21.0,2.4736596736596717,13.553522033522032,16.027181707181704,3,2
88,23,11,22,1.419607843,22.0,0.9117562724014325,6.1929798541589385,7.104736126560371,5,11
89,82,12,11,5.170743996,88.0,0.701979949874687,6.071134678127542,6.773114628002229,4,6
90,65,13,19,6.265734266,82.0,2.6195337995338086,16.027181707181704,18.646715506715513,3,2
91,97,11,14,1.205925926,31.0,0.9522847399829484,6.773114628002229,7.725399367985178,4,6
92,100,20,18,3.538375286,60.0,1.911243201243206,16.957694527694528,18.868937728937734,3,3
93,88,18,18,2.650319285,67.0,0.823554987212276,2.244223602484472,3.067778589696748,4,9
94,11,18,16,2.153846154,28.0,0.516296296296296,3.776641535862892,4.292937832159188,5,14
95,28,15,18,3.496503497,46.0,0.6268965517241369,4.292937832159188,4.919834383883325,5,14
96,17,11,12,2.237819549,34.0,0.7498245614035088,11.201557410149409,11.951381971552918,4,7
97,23,15,22,1.194482759,30.0,0.8853882915173239,7.104736126560371,7.990124418077695,5,11
98,94,18,10,0.52,13.0,0.7593506493506492,2.828826728826729,3.5881773781773783,3,5
99,15,14,25,4.176747431,88.0,1.2844412822337175,4.170544327570844,5.454985609804561,4,8
100,23,19,21,2.561327561,29.0,4.043090243090241,11.984091464091463,16.027181707181704,3,1
101,45,15,18,6.713286713,88.0,0.5901532567049808,2.293907633996622,2.8840608907016025,5,13
102,67,14,23,0.924731183,25.0,3.262181152181153,18.646715506715513,21.908896658896666,3,2
103,31,14,21,3.439501916,86.0,0.9927657378740964,3.067778589696748,4.060544327570844,4,9
104,53,10,22,4.209948144,72.0,0.7875866188769414,3.395351213282247,4.182937832159189,5,12
105,27,14,25,6.776223776,89.0,1.0786518085495063,4.060544327570844,5.139196136120351,4,10
106,37,17,13,3.927560664,99.0,2.5095337995338056,16.027181707181704,18.53671550671551,3,1
107,65,10,13,0.866666667,13.0,0.48931034482758573,4.919834383883325,5.409144728710911,5,14
108,83,10,13,0.965072464,15.0,1.724497724497727,21.908896658896666,23.633394383394393,3,2
109,41,12,12,4.562973931,96.0,0.46999999999999886,7.990124418077695,8.460124418077694,5,11
110,68,10,11,5.993006993,78.0,1.539904539904537,23.633394383394393,25.17329892329893,3,2
111,12,15,25,0.38,10.0,-1.0,0.0,-1.0,-1,15
112,15,20,17,1.265185185,35.0,0.7319385420071916,5.139196136120351,5.871134678127542,4,10
113,70,10,12,2.772337662,31.0,0.8974358974358978,3.5881773781773783,4.485613275613276,3,5
114,33,14,12,2.097228608,52.0,0.7393995859213245,7.725399367985178,8.464798953906502,4,6
115,41,13,23,0.8,12.0,1.3342869321641668,11.951381971552918,13.285668903717085,4,7
116,19,13,15,1.733784461,27.0,0.6268965517241369,4.182937832159189,4.8098343838833255,5,12
117,75,12,23,1.172413793,34.0,4.414139194139199,18.53671550671551,22.95085470085471,3,1
118,11,18,21,6.356643357,83.0,0.6738351254480284,5.409144728710911,6.082979854158939,5,14
119,37,19,17,2.666666667,40.0,0.7686466165413535,5.871134678127542,6.639781294668896,4,10
120,77,17,24,3.951979566,99.0,4.737906537906536,22.95085470085471,27.688761238761245,3,1
121,63,14,18,3.639698992,77.0,1.056246498599437,13.285668903717085,14.341915402316522,4,7
122,26,14,25,5.013986014,66.0,0.8017562724014331,6.082979854158939,6.884736126560372,5,14
123,40,12,15,1.629254658,25.0,0.6422847399829497,6.639781294668896,7.282066034651845,4,10
124,56,19,10,1.506493506,17.0,0.9100000000000037,15.227181707181703,16.137181707181707,3,4
125,10,16,11,2.717598978,68.0,0.7112280701754372,8.464798953906502,9.17602702408194,4,6
126,35,20,17,2.111111111,15.0,0.6212903225806445,2.8840608907016025,3.505351213282247,5,13
127,24,12,13,1.398879552,21.0,2.529755799755808,27.688761238761245,30.218517038517053,3,1
128,55,20,21,3.538461538,46.0,1.593606393606394,4.485613275613276,6.07921966921967,3,5
129,53,12,13,1.481644008,23.0,0.5945938375350135,4.060544327570844,4.655138165105858,4,9
130,60,15,22,4.301540232,74.0,0.9446376811594197,7.282066034651845,8.226703715811265,4,10
131,29,11,12,2.642024642,30.0,-1.0,0.0,-1.0,-1,15
132,45,19,13,2.099310345,53.0,-1.0,0.0,-1.0,-1,15
133,17,13,23,1.615384615,21.0,0.8215325670498075,4.8098343838833255,5.631366950933133,5,12
134,95,12,25,0.93063857,26.0,3.5608591408591472,25.17329892329893,28.734158064158077,3,2
135,16,13,18,7.692307692,100.0,0.839323308270675,8.226703715811265,9.06602702408194,4,10
136,100,18,12,1.266666667,19.0,1.2634032634032621,18.868937728937734,20.132340992340996,3,3
137,23,12,25,1.982129236,30.0,1.0612848617707957,9.06602702408194,10.127311885852736,4,10
138,89,11,17,1.09037037,28.0,3.263913863913867,30.218517038517053,33.48243090243092,3,1
139,56,19,16,2.579443826,75.0,0.6199999999999992,8.460124418077694,9.080124418077693,5,11
140,17,10,23,4.435372254,94.0,0.7361290322580638,6.884736126560372,7.620865158818436,5,14
141,97,16,20,6.769230769,88.0,1.7995337995338012,16.137181707181707,17.936715506715508,3,4
142,39,18,18,0.940689655,24.0,1.1712848617707952,9.17602702408194,10.347311885852735,4,6
143,87,19,18,0.939259259,24.0,0.9319385420071917,5.454985609804561,6.386924151811753,4,8
144,77,15,17,3.826131826,73.0,1.4776767676767726,17.936715506715508,19.41439227439228,3,4
145,35,14,14,1.93063857,56.0,0.4792592592592584,7.620865158818436,8.100124418077694,5,14
146,72,18,25,0.76,19.0,1.3384752161734248,6.386924151811753,7.725399367985178,4,8
147,23,11,15,6.538461538,85.0,0.5981868743047833,9.080124418077693,9.678311292382476,5,11
148,87,14,10,1.501960784,23.0,0.8997668997668988,19.41439227439228,20.31415917415918,3,4
149,53,16,10,1.026206897,26.0,0.38129032258064477,3.505351213282247,3.886641535862892,5,13
150,77,11,12,2.645517241,67.0,2.2110112110112183,33.48243090243092,35.69344211344214,3,1
151,43,13,23,5.040666821,86.0,0.9565984654731441,10.127311885852736,11.08391035132588,4,10
152,77,16,15,4.846153846,63.0,1.633698523698527,20.132340992340996,21.766039516039523,3,3
153,78,17,16,3.138186462,79.0,1.1794871794871788,6.07921966921967,7.258706848706849,3,5
154,95,15,19,5.260566954,90.0,-1.0,0.0,-1.0,-1,15
155,81,10,23,3.307692308,43.0,1.4940700857001836,10.347311885852735,11.841381971552918,4,6
156,22,12,18,1.259425287,30.0,0.6131928480204341,3.886641535862892,4.499834383883326,5,13
157,37,16,14,3.538461538,46.0,-1.0,0.0,-1.0,-1,15
158,80,13,19,2.261689944,62.0,3.6513031413031456,35.69344211344214,39.344745254745284,3,1
159,96,15,21,2.923076923,38.0,4.087688977688984,39.344745254745284,43.43243423243427,3,1
160,31,11,19,0.933333333,14.0,0.6727240143369162,5.631366950933133,6.304090965270049,5,12
161,39,14,14,0.685714286,11.0,0.8713457556935786,11.841381971552918,12.712727727246497,4,6
162,99,12,25,3.939821421,67.0,4.9958474858474915,43.43243423243427,48.42828171828176,3,1
163,20,12,15,2.923076923,38.0,0.5705116796440475,9.678311292382476,10.248822972026524,5,11
164,40,12,11,3.634533844,91.0,0.4908049535603709,11.08391035132588,11.57471530488625,4,10
165,97,13,18,2.698412698,30.0,0.8972943227634289,7.725399367985178,8.622693690748607,4,8
166,82,19,24,4.281152882,72.0,0.7993103448275853,4.499834383883326,5.299144728710911,5,13
167,74,10,22,5.615384615,73.0,0.9380124223602468,11.57471530488625,12.512727727246498,4,10
168,19,20,24,3.388458781,98.0,-1.0,0.0,-1.0,-1,15
169,43,12,24,2.966240409,45.0,3.3902308802308845,28.734158064158077,32.12438894438896,3,2
170,12,10,21,3.615384615,47.0,-1.0,0.0,-1.0,-1,15
171,98,17,11,5.060751623,97.0,0.5533333333333328,8.622693690748607,9.17602702408194,4,8
172,15,19,23,3.692307692,48.0,0.9929411764705858,12.512727727246498,13.505668903717083,4,10
173,95,12,10,1.247931034,30.0,1.8975246975247018,48.42828171828176,50.32580641580646,3,1
174,54,16,12,5.384615385,70.0,2.3514696414696488,50.32580641580646,52.67727605727611,3,1
175,24,11,18,1.961481481,50.0,-1.0,0.0,-1.0,-1,15
176,94,15,12,4.052126352,61.0,2.2430458430458415,52.67727605727611,54.92032190032195,3,1
177,89,20,12,5.076923077,66.0,0.4909523809523808,13.505668903717083,13.996621284669464,4,10
178,61,13,17,0.72,18.0,0.6906451612903224,6.304090965270049,6.994736126560372,5,12
179,24,17,22,1.652222222,42.0,1.1712848617707952,9.17602702408194,10.347311885852735,4,8
180,25,16,10,2.945523592,50.0,-1.0,0.0,-1.0,-1,15
181,74,12,19,2.131494253,62.0,1.4514141414141406,7.258706848706849,8.71012099012099,3,5
182,50,18,13,7.230769231,94.0,2.521256521256518,54.92032190032195,57.44157842157847,3,1
183,34,18,11,4.272900858,82.0,-1.0,0.0,-1.0,-1,15
184,47,10,16,0.517241379,15.0,0.6786274509803913,13.996621284669464,14.675248735649856,4,10
185,27,15,24,2.258148148,61.0,0.8938351254480272,5.299144728710911,6.1929798541589385,5,13
186,30,13,11,2.915084915,33.0,2.193162393162389,57.44157842157847,59.63474081474086,3,1
187,78,12,12,5.033372305,86.0,2.273169053169049,59.63474081474086,61.90790986790991,3,1
188,40,15,22,7.153846154,93.0,1.1174034190335167,10.347311885852735,11.464715304886251,4,8
189,51,15,12,3.269642401,80.0,1.2959262959262965,21.766039516039523,23.06196581196582,3,3
190,59,19,24,0.843333333,13.0,0.8853882915173239,6.994736126560372,7.8801244180776955,5,12
191,41,18,11,2.64283208,61.0,0.5966666666666658,11.464715304886251,12.061381971552917,4,8
192,58,20,23,1.896666667,52.0,3.2613608613608704,32.12438894438896,35.38574980574983,3,2
193,53,13,23,7.153846154,93.0,1.085561730412989,4.655138165105858,5.740699895518847,4,9
194,81,14,21,1.621052632,25.0,1.55944055944056,8.71012099012099,10.26956154956155,3,5
195,29,12,25,1.060740741,27.0,0.9117562724014325,6.1929798541589385,7.104736126560371,5,13
196,31,13,16,0.936086957,14.0,0.7533333333333321,14.675248735649856,15.428582068983188,4,10
197,37,10,11,1.748724753,30.0,0.45482758620689623,10.248822972026524,10.70365055823342,5,11
198,62,10,11,3.49037037,88.0,1.1293151293151311,23.06196581196582,24.19128094128095,3,3
199,69,19,19,4.384615385,57.0,1.086666666666666,14.341915402316522,15.428582068983188,4,7
200,54,14,17,4.32177118,74.0,1.8709068709068681,24.19128094128095,26.06218781218782,3,3
201,17,11,25,2.401481481,61.0,-1.0,0.0,-1.0,-1,15
202,22,14,25,6.769230769,88.0,1.4981660673422699,15.428582068983188,16.926748136325457,4,7
203,65,10,20,1.699159664,26.0,3.9328227328227285,61.90790986790991,65.84073260073264,3,1
204,58,10,14,4.051954695,69.0,0.5900621118012435,15.428582068983188,16.01864418078443,4,10
205,87,20,18,0.68,17.0,1.9576845376845426,26.06218781218782,28.01987234987236,3,3
206,50,17,15,3.45037037,87.0,0.516129032258065,7.104736126560371,7.620865158818436,5,13
207,25,13,13,6.230769231,81.0,0.46999999999999886,8.100124418077694,8.570124418077693,5,14
208,88,10,15,1.71,26.0,0.7613457556935792,12.061381971552917,12.822727727246496,4,8
209,36,18,21,4.742172567,100.0,0.6712903225806457,8.570124418077693,9.241414740658339,5,14
210,46,20,17,2.331851852,59.0,0.7890813991500494,5.740699895518847,6.529781294668896,4,9
211,50,20,17,2.076923077,27.0,1.7986446886446927,28.01987234987236,29.818517038517054,3,3
212,11,19,14,2.461538462,32.0,0.4792592592592584,7.620865158818436,8.100124418077694,5,13
213,52,18,15,2.303703704,58.0,1.340769230769233,20.31415917415918,21.654928404928413,3,4
214,40,14,19,4.461538462,58.0,0.7981039555410234,16.01864418078443,16.816748136325455,4,10
215,62,16,20,4.157422905,88.0,2.1630147630147647,29.818517038517054,31.98153180153182,3,3
216,66,19,10,0.844444444,22.0,0.682941176470587,12.712727727246497,13.395668903717084,4,6
217,52,16,21,2.307692308,30.0,-1.0,0.0,-1.0,-1,15
218,95,17,11,0.76,19.0,0.7109523809523797,13.395668903717084,14.106621284669464,4,6
219,29,13,19,1.971851852,50.0,1.2119607843137246,14.106621284669464,15.318582068983188,4,6
220,85,12,15,2.0,26.0,1.2959262959262965,21.654928404928413,22.95085470085471,3,4
221,56,17,12,3.461538462,45.0,0.9145299145299131,10.26956154956155,11.184091464091463,3,5
222,88,20,18,4.341981424,74.0,1.1772550942573812,15.318582068983188,16.49583716324057,4,6
223,67,13,17,0.428148148,11.0,0.5799999999999983,8.100124418077694,8.680124418077693,5,13
224,33,17,23,0.68,17.0,0.768186874304785,8.680124418077693,9.448311292382478,5,13
225,29,16,17,0.88,22.0,1.0501765282772162,16.926748136325457,17.976924664602674,4,7
226,50,13,15,1.08,27.0,1.1356643356643357,11.184091464091463,12.319755799755798,3,5
227,64,17,13,4.307692308,56.0,2.462403152403155,65.84073260073264,68.30313575313579,3,1
228,61,20,12,3.448043382,73.0,0.7038375350140065,17.976924664602674,18.68076219961668,4,7
229,85,14,15,2.892068966,78.0,1.6120102120102153,31.98153180153182,33.593542013542034,3,3
230,71,20,11,6.076923077,79.0,0.6940688678217306,16.49583716324057,17.1899060310623,4,6
231,86,17,17,3.957275542,76.0,2.353867243867249,35.38574980574983,37.73961704961708,3,2
232,99,12,24,0.73962963,18.0,0.8005116796440461,9.448311292382478,10.248822972026524,5,13
233,69,13,23,2.0,26.0,1.0856180733162821,6.529781294668896,7.615399367985178,4,9
234,27,17,24,1.12,28.0,0.7594771968854275,9.241414740658339,10.000891937543766,5,14
235,34,16,19,2.522366522,23.0,2.69925518925519,37.73961704961708,40.43887223887227,3,2
236,56,11,23,1.84,46.0,1.1738935574229679,12.822727727246496,13.996621284669464,4,8
237,97,17,12,7.384615385,96.0,1.698301698301698,40.43887223887227,42.13717393717397,3,2
238,83,18,10,2.187345538,33.0,0.8643578643578671,22.95085470085471,23.815212565212576,3,4
239,46,10,21,1.376296296,35.0,0.7027586206896537,10.000891937543766,10.70365055823342,5,14
240,59,16,24,0.828571429,13.0,1.6008561685543832,17.1899060310623,18.790762199616683,4,6
241,64,20,20,3.211851852,81.0,1.464535464535464,12.319755799755798,13.784291264291262,3,5
242,31,17,13,0.733333333,11.0,0.5051851851851854,10.70365055823342,11.208835743418605,5,11
243,42,18,24,1.625916454,25.0,0.7633333333333336,10.70365055823342,11.466983891566754,5,14
244,46,20,24,2.729047619,58.0,1.3796830311071844,18.68076219961668,20.060445230723865,4,7
245,28,15,14,5.230769231,68.0,1.8666888666888681,42.13717393717397,44.00386280386284,3,2
246,67,15,14,1.739130435,40.0,1.8833377733377787,44.00386280386284,45.887200577200616,3,2
247,94,15,25,2.300689655,63.0,2.7654556554556606,33.593542013542034,36.358997668997695,3,3
248,38,10,21,7.384615385,96.0,0.8285185185185178,11.208835743418605,12.037354261937123,5,11
249,59,14,15,4.916538084,94.0,0.7886274509803908,13.996621284669464,14.785248735649855,4,8
250,97,11,10,0.88,22.0,0.5469747899159678,20.060445230723865,20.607420020639832,4,7
251,100,17,15,1.571851852,40.0,2.141081141081145,45.887200577200616,48.02828171828176,3,2
252,78,17,12,3.008326948,82.0,0.6433333333333326,14.785248735649855,15.428582068983188,4,8
253,25,15,10,1.769230769,23.0,0.3448275862068968,10.248822972026524,10.59365055823342,5,13
254,78,10,10,1.620144928,27.0,1.860450660450681,68.30313575313579,70.16358641358647,3,1
255,27,14,25,6.846153846,89.0,0.7961768219832734,11.466983891566754,12.263160713550027,5,14
256,93,11,18,3.761061157,64.0,0.7644622425629315,16.816748136325455,17.581210378888386,4,10
257,52,11,14,4.384615385,57.0,0.9167418546365944,18.790762199616683,19.707504054253278,4,6
258,42,10,19,5.321671122,80.0,2.0472860472860503,36.358997668997695,38.406283716283745,3,3
259,22,15,17,3.647407407,92.0,-1.0,0.0,-1.0,-1,15
260,44,18,23,6.615384615,86.0,0.9819047619047652,17.581210378888386,18.56311514079315,4,10
261,89,14,15,4.733765296,90.0,2.0975246975246975,48.02828171828176,50.12580641580646,3,2
262,22,20,25,2.859259259,72.0,0.8733333333333331,10.59365055823342,11.466983891566754,5,13
263,12,12,22,2.076923077,27.0,0.8721027479091994,12.037354261937123,12.909457009846323,5,11
264,72,14,12,2.48,62.0,1.6787423687423768,50.12580641580646,51.804548784548835,3,2
265,29,20,19,3.846153846,50.0,1.1327601612727527,20.607420020639832,21.740180181912585,4,7
266,48,15,20,4.725916966,80.0,3.8462415362415356,70.16358641358647,74.00982794982801,3,1
267,57,16,16,5.307692308,69.0,0.800588427590716,15.428582068983188,16.229170496573904,4,8
268,57,10,25,0.76,19.0,1.6547813908171953,19.707504054253278,21.362285445070473,4,6
269,85,17,14,1.06962963,27.0,1.4940170940170958,38.406283716283745,39.90030081030084,3,3
270,32,18,12,4.372256729,66.0,0.40629629629629527,12.263160713550027,12.669457009846322,5,14
271,27,12,13,3.218965517,85.0,0.4599999999999991,12.669457009846322,13.129457009846321,5,14
272,89,12,10,3.538461538,46.0,0.830613830613828,23.815212565212576,24.645826395826404,3,4
273,69,11,21,1.226883117,12.0,1.8429348429348416,24.645826395826404,26.488761238761246,3,4
274,64,15,19,2.758683089,58.0,0.9607355344883963,16.229170496573904,17.1899060310623,4,8
275,72,20,20,2.134532135,15.0,1.3190967828779208,21.362285445070473,22.681382227948394,4,6
276,20,19,11,1.632698413,18.0,-1.0,0.0,-1.0,-1,15
277,58,11,11,0.662222222,17.0,0.41999999999999815,12.909457009846323,13.32945700984632,5,11
278,50,16,18,2.36,59.0,1.9511588411588434,39.90030081030084,41.851459651459685,3,3
279,56,10,18,1.412698413,10.0,0.6051851851851833,13.129457009846321,13.734642195031505,5,14
280,20,18,18,4.769230769,62.0,0.8493995859213239,7.615399367985178,8.464798953906502,4,9
281,84,17,16,1.840470742,39.0,1.4200000000000053,26.488761238761246,27.90876123876125,3,4
282,97,10,10,2.924814815,73.0,1.996314796314806,74.00982794982801,76.00614274614281,3,1
283,13,16,18,2.93803678,45.0,0.6899999999999977,7.8801244180776955,8.570124418077693,5,12
284,31,16,25,3.076923077,40.0,1.622319032876316,22.681382227948394,24.30370126082471,4,6
285,66,11,11,3.004424104,46.0,0.935396825396829,27.90876123876125,28.84415806415808,3,4
286,14,14,24,4.923076923,64.0,0.7961768219832734,11.466983891566754,12.263160713550027,5,13
287,38,17,24,3.84,96.0,1.0343889134601234,18.56311514079315,19.597504054253275,4,10
288,74,19,25,3.591635034,69.0,3.544344544344547,51.804548784548835,55.34889332889338,3,2
289,38,13,14,7.076923077,92.0,0.5099999999999998,8.570124418077693,9.080124418077693,5,12
290,17,17,13,2.645569166,40.0,0.5151851851851834,13.32945700984632,13.844642195031504,5,11
291,24,13,15,2.665185185,67.0,0.8312020460358056,21.740180181912585,22.57138222794839,4,7
292,39,11,15,4.181148459,88.0,1.5809745809745834,41.851459651459685,43.43243423243427,3,3
293,14,20,22,1.698412698,12.0,0.8499167799612746,13.844642195031504,14.694558974992779,5,11
294,91,13,15,0.545338442,15.0,1.6304806304806334,43.43243423243427,45.0629148629149,3,3
295,52,12,11,5.923076923,77.0,0.49122807017543835,8.464798953906502,8.95602702408194,4,9
296,96,11,23,2.602962963,66.0,2.536795426795429,45.0629148629149,47.59971028971033,3,3
297,68,13,16,2.424285714,37.0,0.7157983193277353,19.597504054253275,20.31330237358101,4,10
298,73,20,15,1.16,29.0,0.9467004467690963,24.30370126082471,25.250401707593806,4,6
299,80,16,16,7.230769231,94.0,3.0176490176490347,76.00614274614281,79.02379176379185,3,1
300,55,11,12,2.414340198,37.0,0.4781868743047841,9.080124418077693,9.558311292382477,5,12
301,46,19,14,2.408888889,61.0,0.5525806451612887,9.558311292382477,10.110891937543766,5,12
302,57,19,13,2.836831208,43.0,0.6009523809523802,8.95602702408194,9.55697940503432,4,9
303,37,15,11,4.502947907,95.0,0.4299999999999997,14.694558974992779,15.124558974992778,5,11
304,51,14,13,2.604617605,29.0,0.74941176470589,22.57138222794839,23.32079399265428,4,7
305,100,19,25,1.872592593,47.0,2.24848484848485,28.84415806415808,31.09264291264293,3,4
306,99,11,14,4.769230769,62.0,1.54807414807415,47.59971028971033,49.14778443778448,3,3
307,13,10,22,3.971851852,100.0,0.7562962962962949,12.263160713550027,13.019457009846322,5,13
308,37,18,14,5.136035677,98.0,0.7870186335403737,17.1899060310623,17.976924664602674,4,8
309,82,16,24,3.692307692,48.0,1.5646417193879891,25.250401707593806,26.815043426981795,4,6
310,44,20,22,1.12,28.0,0.7779438058748394,10.110891937543766,10.888835743418605,5,12
311,18,17,12,3.538461538,46.0,0.897435897435896,13.784291264291262,14.681727161727158,3,5
312,10,13,13,4.076923077,53.0,0.4681481481481491,10.888835743418605,11.356983891566754,5,12
313,98,16,21,3.138148148,85.0,1.609300699300702,14.681727161727158,16.29102786102786,3,5
314,98,12,13,2.075040543,32.0,0.8886473857277473,26.815043426981795,27.703690812709542,4,6
315,78,18,22,0.847058824,13.0,1.4092083149049124,27.703690812709542,29.112899127614455,4,6
316,75,12,22,3.436220987,52.0,4.200552780552783,79.02379176379185,83.22434454434463,3,1
317,84,14,11,2.243867244,25.0,0.41999999999999815,13.019457009846322,13.43945700984632,5,13
318,87,15,11,3.330689655,97.0,0.4680306905370841,20.31330237358101,20.781333064118094,4,10
319,83,18,12,1.935064935,14.0,0.38129032258064477,13.734642195031505,14.11593251761215,5,14
320,57,11,17,5.461538462,71.0,1.2820512820512846,16.29102786102786,17.573079143079145,3,5
321,45,19,24,2.854487882,49.0,0.9385761957730789,15.124558974992778,16.063135170765857,5,11
322,15,15,12,4.644307636,98.0,0.5861904761904775,17.976924664602674,18.56311514079315,4,8
323,15,20,18,0.48,12.0,0.5786264573806292,14.11593251761215,14.694558974992779,5,14
324,83,12,14,1.216450216,14.0,1.0736363636363677,17.573079143079145,18.646715506715513,3,5
325,62,15,20,1.278518519,32.0,1.3299833983936864,29.112899127614455,30.44288252600814,4,6
326,19,16,24,4.230769231,55.0,0.7614794215795317,14.694558974992779,15.45603839657231,5,14
327,98,13,18,2.04,51.0,3.584038184038178,83.22434454434463,86.80838272838281,3,1
328,35,20,24,5.384615385,70.0,1.4086967418546408,23.32079399265428,24.72949073450892,4,7
329,23,12,15,3.917453416,83.0,1.1522921522921514,18.646715506715513,19.799007659007664,3,5
330,100,11,22,2.592592593,65.0,1.9897879897879918,31.09264291264293,33.08243090243092,3,4
331,38,14,13,3.923076923,51.0,0.48037037037036967,11.356983891566754,11.837354261937124,5,12
332,83,14,19,2.083669468,32.0,0.8488471177944881,20.781333064118094,21.630180181912582,4,10
